r,g,b
0.0,0.827451,0.59607846
0.003921569,0.83137256,0.6
0.0,0.8352941,0.6
0.0,0.83137256,0.6039216
0.0,0.8392157,0.60784316
0.0,0.83137256,0.6039216
0.0,0.827451,0.6039216
0.007843138,0.83137256,0.62352943
0.05490196,0.8235294,0.6313726
0.20784314,0.8117647,0.6313726
0.4627451,0.8117647,0.6627451
0.57254905,0.75686276,0.627451
0.58431375,0.7176471,0.5882353
0.5686275,0.69803923,0.5764706
0.5294118,0.6666667,0.5411765
0.5019608,0.6509804,0.52156866
0.4,0.61960787,0.4745098
0.14901961,0.6392157,0.4509804
0.02745098,0.69411767,0.4862745
0.003921569,0.7058824,0.4862745
0.003921569,0.70980394,0.49019608
0.03529412,0.7411765,0.52156866
0.023529412,0.7607843,0.5372549
0.007843138,0.77254903,0.54509807
0.003921569,0.77254903,0.54901963
0.003921569,0.77254903,0.54901963
0.03137255,0.77254903,0.5568628
0.007843138,0.57254905,0.4
0.019607844,0.22352941,0.13725491
0.23921569,0.2784314,0.23529412
0.3019608,0.6862745,0.5647059
0.039215688,0.8039216,0.6
0.003921569,0.827451,0.6039216
0.0,0.8352941,0.6
0.0,0.83137256,0.6039216
0.0,0.84313726,0.60784316
0.0,0.8392157,0.6156863
0.015686275,0.83137256,0.61960787
0.16078432,0.81960785,0.63529414
0.4509804,0.8352941,0.69411767
0.70980394,0.9019608,0.78039217
0.69803923,0.8352941,0.7254902
0.5686275,0.7294118,0.6156863
0.47058824,0.6431373,0.54509807
0.38431373,0.5372549,0.45490196
0.3647059,0.50980395,0.4392157
0.40784314,0.5568628,0.4745098
0.45882353,0.59607846,0.53333336
0.47843137,0.6431373,0.54901963
0.5176471,0.70980394,0.59607846
0.39215687,0.6117647,0.45882353
0.25882354,0.5686275,0.4117647
0.050980393,0.6431373,0.43137255
0.02745098,0.67058825,0.4509804
0.039215688,0.7137255,0.49019608
0.03137255,0.73333335,0.5176471
0.015686275,0.7490196,0.5294118
0.011764706,0.7607843,0.53333336
0.043137256,0.7647059,0.54901963
0.007843138,0.5568628,0.3764706
0.023529412,0.21568628,0.14117648
0.24313726,0.2901961,0.24313726
0.30588236,0.6862745,0.5764706
0.039215688,0.80784315,0.59607846
