r,g,b
0.003921569,0.7764706,0.6784314
0.007843138,0.78431374,0.69803923
0.0,0.4392157,0.3529412
0.11764706,0.19215687,0.16862746
0.12156863,0.2,0.15686275
0.1254902,0.18039216,0.14901961
0.14117648,0.42352942,0.38039216
0.14509805,0.79607844,0.7254902
0.003921569,0.85490197,0.76862746
0.007843138,0.85882354,0.7764706
0.007843138,0.8627451,0.78431374
0.003921569,0.8745098,0.79607844
0.007843138,0.8745098,0.80784315
0.003921569,0.88235295,0.8117647
0.0,0.88235295,0.81960785
0.0,0.88235295,0.81960785
0.0,0.88235295,0.81960785
0.0,0.88235295,0.81960785
0.003921569,0.87058824,0.8039216
0.003921569,0.8666667,0.8
0.0,0.8509804,0.7882353
0.003921569,0.8509804,0.78039217
0.007843138,0.827451,0.75686276
0.003921569,0.81960785,0.7411765
0.003921569,0.80784315,0.7254902
0.003921569,0.79607844,0.7137255
0.003921569,0.7882353,0.7019608
0.011764706,0.78039217,0.7019608
0.003921569,0.7764706,0.6862745
0.007843138,0.7764706,0.6901961
0.003921569,0.78039217,0.6901961
0.007843138,0.78431374,0.69411767
0.003921569,0.76862746,0.6745098
0.007843138,0.78431374,0.6862745
0.015686275,0.7882353,0.69411767
0.0,0.5803922,0.47843137
0.1254902,0.20392157,0.16078432
0.06666667,0.59607846,0.5137255
0.015686275,0.85490197,0.7607843
0.0,0.84705883,0.7529412
0.0,0.8509804,0.7647059
0.003921569,0.85882354,0.78039217
0.003921569,0.8666667,0.7921569
0.007843138,0.8745098,0.80784315
0.0,0.8862745,0.8117647
0.0,0.8901961,0.83137256
0.0,0.8980392,0.8352941
0.0,0.8980392,0.8392157
0.0,0.8980392,0.8352941
0.003921569,0.8901961,0.84705883
0.03137255,0.8784314,0.8352941
0.043137256,0.8509804,0.81960785
0.019607844,0.84705883,0.7921569
0.015686275,0.8235294,0.76862746
0.003921569,0.8,0.73333335
0.003921569,0.7882353,0.7137255
0.003921569,0.76862746,0.6862745
0.011764706,0.76862746,0.6784314
0.011764706,0.76862746,0.68235296
0.003921569,0.76862746,0.6745098
0.003921569,0.75686276,0.6745098
0.011764706,0.76862746,0.6666667
0.003921569,0.76862746,0.6745098
0.0,0.77254903,0.6745098
0.011764706,0.7607843,0.65882355
0.007843138,0.77254903,0.67058825
0.007843138,0.78431374,0.6862745
0.0,0.7882353,0.6901961
0.13333334,0.25490198,0.19607843
0.08627451,0.79607844,0.7137255
0.0,0.84313726,0.7529412
0.0,0.84705883,0.75686276
0.003921569,0.85882354,0.76862746
0.003921569,0.8666667,0.7882353
0.003921569,0.8745098,0.8
0.0,0.8862745,0.8117647
0.011764706,0.89411765,0.83137256
0.003921569,0.90588236,0.84313726
0.05882353,0.89411765,0.84705883
0.31764707,0.8745098,0.8509804
0.5411765,0.8156863,0.80784315
0.6156863,0.8235294,0.8235294
0.6313726,0.8745098,0.8862745
0.5647059,0.84705883,0.8627451
0.46666667,0.75686276,0.76862746
0.39215687,0.6901961,0.6862745
0.3019608,0.6862745,0.6627451
0.15686275,0.6666667,0.62352943
0.07450981,0.69803923,0.6392157
0.023529412,0.7137255,0.6392157
0.019607844,0.7254902,0.63529414
0.03137255,0.7294118,0.63529414
0.023529412,0.7372549,0.64705884
0.011764706,0.74509805,0.64705884
0.015686275,0.75686276,0.654902
0.015686275,0.75686276,0.654902
0.011764706,0.7372549,0.6431373
0.007843138,0.75686276,0.654902
0.011764706,0.76862746,0.6666667
0.0,0.78039217,0.6745098
0.14509805,0.24705882,0.2
0.09019608,0.8,0.7058824
0.003921569,0.8392157,0.74509805
0.003921569,0.84705883,0.75686276
0.003921569,0.85882354,0.77254903
0.003921569,0.8745098,0.8
0.007843138,0.8862745,0.81960785
0.015686275,0.8980392,0.84313726
0.02745098,0.8862745,0.83137256
0.35686275,0.9372549,0.9137255
0.7019608,0.9372549,0.9372549
0.53333336,0.827451,0.8392157
0.29803923,0.6313726,0.6431373
0.19215687,0.4627451,0.49411765
0.15686275,0.39607844,0.42745098
0.16862746,0.39215687,0.43137255
0.19607843,0.43137255,0.4627451
0.32941177,0.59607846,0.61960787
0.3764706,0.6901961,0.69803923
0.43137255,0.75686276,0.7372549
0.3137255,0.62352943,0.58431375
0.20784314,0.5568628,0.5058824
0.12941177,0.6156863,0.56078434
0.023529412,0.67058825,0.58431375
0.039215688,0.6901961,0.6039216
0.03529412,0.7137255,0.60784316
0.019607844,0.7294118,0.6313726
0.007843138,0.73333335,0.6313726
0.019607844,0.72156864,0.6117647
0.019607844,0.7372549,0.63529414
0.011764706,0.7529412,0.6509804
0.0,0.75686276,0.654902
0.14509805,0.24705882,0.2
0.09019608,0.79607844,0.7019608
0.003921569,0.84313726,0.7372549
0.007843138,0.8509804,0.7529412
0.007843138,0.8666667,0.78039217
0.007843138,0.88235295,0.8039216
0.011764706,0.8901961,0.827451
0.078431375,0.9254902,0.8784314
0.40784314,0.9490196,0.93333334
0.31764707,0.65882355,0.67058825
0.27450982,0.44313726,0.4862745
0.3137255,0.39215687,0.43137255
0.27450982,0.3254902,0.3647059
0.24705882,0.3019608,0.34117648
0.24705882,0.2901961,0.33333334
0.2627451,0.30588236,0.34901962
0.25490198,0.30588236,0.34509805
0.23529412,0.2901961,0.32941177
0.1882353,0.26666668,0.3019608
0.17254902,0.30588236,0.32941177
0.33333334,0.53333336,0.5411765
0.4627451,0.7294118,0.7058824
0.25882354,0.5529412,0.50980395
0.19607843,0.5176471,0.4627451
0.0627451,0.61960787,0.54509807
0.03529412,0.67058825,0.5647059
0.03529412,0.69411767,0.5882353
0.019607844,0.70980394,0.6
0.019607844,0.6862745,0.57254905
0.015686275,0.7176471,0.6
0.011764706,0.73333335,0.62352943
0.0,0.7490196,0.63529414
0.13725491,0.25490198,0.2
0.08627451,0.7882353,0.69411767
0.007843138,0.8352941,0.7372549
0.007843138,0.8509804,0.75686276
0.011764706,0.87058824,0.78431374
0.011764706,0.8784314,0.8039216
0.09411765,0.92941177,0.8666667
0.16862746,0.7607843,0.7490196
0.21568628,0.44705883,0.48235294
0.22745098,0.30980393,0.34901962
0.22745098,0.2784314,0.3137255
0.23137255,0.25490198,0.29803923
0.21960784,0.24705882,0.28235295
0.22352941,0.24313726,0.28627452
0.21568628,0.24705882,0.2784314
0.21960784,0.23921569,0.28235295
0.22745098,0.25882354,0.2901961
0.24313726,0.2627451,0.30588236
0.24705882,0.2784314,0.3137255
0.22745098,0.26666668,0.3019608
0.19215687,0.24705882,0.2784314
0.20392157,0.3019608,0.32156864
0.44705883,0.62352943,0.62352943
0.35686275,0.6156863,0.5803922
0.16862746,0.48235294,0.42745098
0.06666667,0.58431375,0.5058824
0.050980393,0.64705884,0.5372549
0.019607844,0.6784314,0.56078434
0.02745098,0.65882355,0.5372549
