r,g,b
0.023529412,0.8392157,0.6039216
0.003921569,0.84313726,0.60784316
0.0,0.84705883,0.60784316
0.0,0.84705883,0.60784316
0.0,0.84705883,0.60784316
0.003921569,0.84313726,0.60784316
0.003921569,0.8392157,0.59607846
0.0,0.8352941,0.5921569
0.0,0.83137256,0.5921569
0.0,0.83137256,0.59607846
0.0,0.8235294,0.59607846
0.0,0.8235294,0.59607846
0.0,0.8235294,0.6039216
0.0,0.8156863,0.5882353
0.0,0.80784315,0.5803922
0.0,0.79607844,0.5568628
0.003921569,0.8,0.56078434
0.007843138,0.79607844,0.5529412
0.007843138,0.79607844,0.5529412
0.003921569,0.8,0.5529412
0.003921569,0.8,0.56078434
0.003921569,0.8039216,0.5647059
0.007843138,0.80784315,0.5686275
0.003921569,0.8039216,0.5647059
0.003921569,0.8039216,0.5647059
0.0,0.80784315,0.5647059
0.003921569,0.8156863,0.57254905
0.0,0.8117647,0.57254905
0.0,0.34117648,0.15686275
0.4745098,0.627451,0.52156866
0.0,0.8352941,0.5921569
0.0,0.827451,0.5882353
0.007843138,0.85490197,0.6313726
0.0,0.85490197,0.6117647
0.0,0.84705883,0.6117647
0.0,0.84705883,0.6
0.007843138,0.84313726,0.60784316
0.0,0.84313726,0.6
0.003921569,0.8392157,0.6
0.0,0.84705883,0.60784316
0.03529412,0.84705883,0.62352943
0.101960786,0.83137256,0.6313726
0.19607843,0.8235294,0.6392157
0.32941177,0.79607844,0.6431373
0.39215687,0.74509805,0.5764706
0.37254903,0.7294118,0.56078434
0.2627451,0.7019608,0.52156866
0.13333334,0.7294118,0.5372549
0.043137256,0.75686276,0.53333336
0.011764706,0.7647059,0.53333336
0.011764706,0.76862746,0.5294118
0.015686275,0.76862746,0.5372549
0.011764706,0.78431374,0.5411765
0.007843138,0.7882353,0.54509807
0.007843138,0.79607844,0.5529412
0.007843138,0.8039216,0.56078434
0.003921569,0.8039216,0.5647059
0.003921569,0.80784315,0.5647059
0.007843138,0.8117647,0.5686275
0.0,0.8117647,0.5686275
0.0,0.34117648,0.16470589
0.49803922,0.61960787,0.49803922
0.0,0.8352941,0.5921569
0.0,0.83137256,0.5803922
0.003921569,0.85882354,0.6313726
0.003921569,0.85882354,0.62352943
0.0,0.8509804,0.6117647
0.0,0.8392157,0.6039216
0.0,0.84705883,0.60784316
0.007843138,0.8509804,0.62352943
0.1764706,0.84705883,0.65882355
0.44313726,0.8117647,0.6745098
0.60784316,0.81960785,0.69803923
0.5568628,0.8,0.67058825
0.52156866,0.7882353,0.65882355
0.48235294,0.7490196,0.627451
0.49019608,0.7372549,0.6313726
0.4745098,0.72156864,0.60784316
0.54509807,0.79607844,0.67058825
0.54901963,0.78039217,0.654902
0.4392157,0.65882355,0.52156866
0.2901961,0.6431373,0.47058824
0.101960786,0.6862745,0.47843137
0.023529412,0.72156864,0.49411765
0.015686275,0.7372549,0.5019608
0.011764706,0.7529412,0.5137255
0.019607844,0.76862746,0.53333336
0.011764706,0.78431374,0.54901963
0.007843138,0.79607844,0.5529412
0.007843138,0.8,0.56078434
0.003921569,0.80784315,0.5686275
0.007843138,0.81960785,0.5803922
0.0,0.34509805,0.15686275
0.5176471,0.61960787,0.48235294
0.0,0.8392157,0.59607846
0.0,0.827451,0.58431375
0.007843138,0.8627451,0.63529414
0.0,0.8627451,0.62352943
0.0,0.8509804,0.6156863
0.0,0.8666667,0.627451
0.105882354,0.827451,0.6313726
0.48235294,0.8392157,0.69803923
0.52156866,0.74509805,0.6313726
0.3647059,0.5019608,0.4117647
0.3647059,0.42745098,0.36078432
0.3647059,0.3882353,0.34117648
0.3137255,0.3254902,0.28235295
0.30588236,0.30980393,0.2784314
0.3254902,0.3372549,0.3019608
0.3529412,0.35686275,0.3254902
0.26666668,0.30588236,0.2627451
0.24705882,0.34901962,0.29803923
0.38039216,0.57254905,0.49019608
0.5058824,0.7372549,0.627451
0.42745098,0.6627451,0.5137255
0.20784314,0.58431375,0.40784314
0.06666667,0.6784314,0.45882353
0.03529412,0.7058824,0.48235294
0.02745098,0.73333335,0.5019608
0.02745098,0.7607843,0.52156866
0.023529412,0.78039217,0.53333336
0.011764706,0.7921569,0.5411765
0.011764706,0.80784315,0.5647059
0.003921569,0.8156863,0.57254905
0.0,0.34509805,0.16470589
0.5058824,0.6313726,0.47843137
0.0,0.8392157,0.6
0.0,0.8352941,0.5921569
0.007843138,0.8627451,0.627451
0.0,0.85490197,0.61960787
0.0,0.87058824,0.6392157
0.23137255,0.84705883,0.6509804
0.50980395,0.7411765,0.62352943
0.41960785,0.49803922,0.42352942
0.45882353,0.46666667,0.42745098
0.41568628,0.40392157,0.3764706
0.41568628,0.4,0.3764706
0.40784314,0.39215687,0.3647059
0.40784314,0.3882353,0.3647059
0.39607844,0.38431373,0.35686275
0.4,0.38431373,0.35686275
0.40392157,0.38431373,0.36078432
0.4117647,0.39607844,0.37254903
0.36078432,0.34901962,0.3254902
0.30980393,0.30588236,0.2784314
0.24313726,0.30588236,0.2627451
0.3529412,0.5372549,0.45490196
0.49803922,0.7411765,0.6117647
0.27058825,0.56078434,0.41568628
0.101960786,0.6039216,0.40784314
0.043137256,0.6666667,0.44705883
0.02745098,0.7058824,0.47058824
0.02745098,0.7411765,0.49019608
0.03529412,0.77254903,0.52156866
0.023529412,0.7921569,0.5568628
0.007843138,0.8117647,0.58431375
0.0,0.3372549,0.15294118
0.5058824,0.627451,0.5058824
0.0,0.84313726,0.6
0.0,0.8352941,0.5921569
0.003921569,0.85490197,0.61960787
0.0,0.8784314,0.63529414
0.30588236,0.76862746,0.6039216
0.48235294,0.6156863,0.53333336
0.44313726,0.45882353,0.42352942
0.41960785,0.41568628,0.38039216
0.4117647,0.39607844,0.36862746
0.40784314,0.39215687,0.3647059
0.4,0.3882353,0.35686275
0.40392157,0.38431373,0.35686275
0.40392157,0.38431373,0.3529412
0.4,0.38431373,0.36078432
0.39607844,0.38431373,0.34901962
0.4,0.38039216,0.35686275
0.4,0.38431373,0.3529412
0.39607844,0.3764706,0.3529412
0.40784314,0.3882353,0.35686275
0.37254903,0.3647059,0.3372549
0.25490198,0.29803923,0.25490198
0.21960784,0.3647059,0.29411766
0.45882353,0.6862745,0.5686275
0.2784314,0.56078434,0.42352942
0.101960786,0.5686275,0.38431373
0.047058824,0.6431373,0.42352942
0.039215688,0.7019608,0.4627451
0.02745098,0.7294118,0.48235294
0.03529412,0.76862746,0.53333336
0.03137255,0.8117647,0.58431375
0.0,0.32941177,0.15686275
0.5058824,0.627451,0.5058824
0.0,0.8392157,0.6
0.0,0.84313726,0.59607846
0.0,0.85490197,0.61960787
0.16862746,0.8156863,0.62352943
0.42745098,0.5411765,0.46666667
0.40784314,0.40392157,0.36862746
0.43137255,0.4117647,0.38431373
0.42352942,0.40392157,0.3764706
0.4117647,0.39215687,0.36862746
0.40784314,0.3882353,0.3647059
0.40392157,0.38431373,0.35686275
0.4,0.38039216,0.35686275
0.40392157,0.38431373,0.35686275
0.40784314,0.3882353,0.35686275
0.40392157,0.38431373,0.35686275
0.4,0.38431373,0.3529412
0.4,0.38431373,0.35686275
0.4,0.38431373,0.3529412
0.39607844,0.38039216,0.3529412
0.39607844,0.38039216,0.34901962
0.39215687,0.38431373,0.34901962
0.28627452,0.3254902,0.28235295
0.19607843,0.3372549,0.25882354
0.4509804,0.654902,0.5411765
0.22352941,0.5176471,0.37254903
0.101960786,0.5647059,0.37254903
0.047058824,0.6392157,0.41960785
0.03529412,0.6862745,0.4509804
0.03529412,0.73333335,0.49411765
0.0627451,0.7921569,0.56078434
0.0,0.30588236,0.13333334
0.5058824,0.62352943,0.50980395
0.0,0.8392157,0.60784316
0.007843138,0.84313726,0.60784316
0.09019608,0.8392157,0.627451
0.31764707,0.5568628,0.45490196
0.41960785,0.4117647,0.38039216
0.43529412,0.42352942,0.39607844
0.41960785,0.40392157,0.3764706
0.41960785,0.40392157,0.37254903
0.41568628,0.39607844,0.36862746
0.40392157,0.3882353,0.35686275
0.40784314,0.3882353,0.36078432
0.4,0.38039216,0.35686275
0.4,0.38431373,0.3529412
0.40392157,0.3882353,0.36078432
0.39607844,0.3764706,0.34901962
0.40784314,0.3882353,0.36078432
0.40784314,0.3882353,0.35686275
0.4117647,0.39215687,0.3647059
0.40392157,0.3882353,0.35686275
0.40392157,0.38431373,0.35686275
0.39215687,0.3764706,0.34117648
0.44705883,0.43529412,0.40784314
0.27058825,0.30588236,0.2627451
0.21176471,0.34117648,0.25882354
0.4392157,0.63529414,0.5137255
0.16078432,0.49019608,0.32941177
0.078431375,0.5647059,0.3647059
0.05490196,0.64705884,0.42352942
0.06666667,0.6862745,0.45490196
0.1254902,0.7647059,0.53333336
0.0,0.30980393,0.13333334
0.5058824,0.61960787,0.5058824
0.0,0.8392157,0.6156863
0.0,0.827451,0.6
0.22352941,0.6431373,0.5058824
0.40784314,0.40784314,0.37254903
0.44313726,0.43137255,0.40392157
0.42745098,0.4117647,0.3882353
0.42745098,0.40784314,0.38039216
0.41960785,0.40392157,0.37254903
0.41568628,0.39607844,0.37254903
0.4117647,0.39215687,0.3647059
0.40392157,0.38431373,0.35686275
0.4,0.38039216,0.3529412
0.39607844,0.38039216,0.34901962
0.39607844,0.3764706,0.34901962
0.40392157,0.3882353,0.3529412
0.40784314,0.3882353,0.36078432
0.40784314,0.3882353,0.36078432
0.40392157,0.3882353,0.35686275
0.40392157,0.3882353,0.3529412
0.40392157,0.38431373,0.35686275
0.39607844,0.38039216,0.34509805
0.39607844,0.38039216,0.34901962
0.39607844,0.38039216,0.34509805
0.2627451,0.3019608,0.2509804
0.29411766,0.43137255,0.34117648
0.36078432,0.57254905,0.44705883
0.12156863,0.47843137,0.30588236
0.09019608,0.5921569,0.38431373
0.1254902,0.654902,0.42745098
0.18039216,0.72156864,0.5019608
0.003921569,0.32941177,0.15686275
0.49803922,0.61960787,0.49411765
0.0,0.8392157,0.61960787
0.023529412,0.85490197,0.6313726
0.3647059,0.44313726,0.38431373
0.44313726,0.43137255,0.40392157
0.44313726,0.42745098,0.4
0.43137255,0.41568628,0.3882353
0.43137255,0.4117647,0.38039216
0.41960785,0.4,0.37254903
0.4117647,0.39215687,0.36862746
0.4117647,0.39215687,0.3647059
0.40392157,0.38431373,0.35686275
0.4,0.38431373,0.3529412
0.39607844,0.38039216,0.3529412
0.39607844,0.38039216,0.34901962
0.40784314,0.39215687,0.35686275
0.40392157,0.3882353,0.35686275
