r,g,b
0.15686275,0.42352942,0.3647059
0.14117648,0.41960785,0.35686275
0.14117648,0.41960785,0.35686275
0.14509805,0.4117647,0.3529412
0.13725491,0.40392157,0.34509805
0.13725491,0.4,0.34117648
0.19607843,0.45882353,0.40784314
0.38039216,0.60784316,0.56078434
0.58431375,0.7254902,0.6901961
0.67058825,0.73333335,0.7137255
0.7019608,0.73333335,0.72156864
0.7176471,0.7372549,0.72156864
0.72156864,0.7294118,0.7254902
0.70980394,0.7254902,0.72156864
0.70980394,0.7176471,0.7058824
0.69411767,0.7176471,0.70980394
0.5921569,0.627451,0.6156863
0.37254903,0.4509804,0.44313726
0.17254902,0.30980393,0.28627452
0.09019608,0.27450982,0.24313726
0.12156863,0.3254902,0.28627452
0.12941177,0.34509805,0.30588236
0.1254902,0.36078432,0.3137255
0.10980392,0.3764706,0.31764707
0.09803922,0.39215687,0.3254902
0.09411765,0.39607844,0.33333334
0.09019608,0.40392157,0.3372549
0.08235294,0.4,0.33333334
0.078431375,0.39607844,0.32941177
0.07058824,0.39607844,0.3254902
0.0,0.23137255,0.15686275
0.15294118,0.28627452,0.25882354
0.16078432,0.43137255,0.36078432
0.15686275,0.42745098,0.35686275
0.15294118,0.41568628,0.35686275
0.14509805,0.41568628,0.34509805
0.14509805,0.40784314,0.34901962
0.14509805,0.40784314,0.34117648
0.14509805,0.40392157,0.34509805
0.14509805,0.39607844,0.3372549
0.14509805,0.38039216,0.3254902
0.18039216,0.39607844,0.3529412
0.31764707,0.5254902,0.47843137
0.40784314,0.5921569,0.56078434
0.4117647,0.60784316,0.57254905
0.3882353,0.5647059,0.5372549
0.23921569,0.42352942,0.38431373
0.105882354,0.2901961,0.25882354
0.13333334,0.3372549,0.2901961
0.16470589,0.34901962,0.31764707
0.15686275,0.3529412,0.30980393
0.15686275,0.3529412,0.31764707
0.14901961,0.3529412,0.3137255
0.14509805,0.35686275,0.32156864
0.12941177,0.37254903,0.3254902
0.11764706,0.38431373,0.32941177
0.105882354,0.39607844,0.33333334
0.09803922,0.4,0.33333334
0.105882354,0.4,0.3372549
0.09803922,0.4,0.32941177
0.08627451,0.3882353,0.3254902
0.07450981,0.39607844,0.31764707
0.003921569,0.27058825,0.2
0.0627451,0.34509805,0.26666668
0.21568628,0.2784314,0.26666668
0.21960784,0.2784314,0.26666668
0.20392157,0.26666668,0.2627451
0.20392157,0.26666668,0.2627451
0.2,0.27450982,0.25882354
0.19215687,0.26666668,0.2627451
0.2,0.2627451,0.25490198
0.19607843,0.25490198,0.24313726
0.19607843,0.25490198,0.24313726
0.19607843,0.25490198,0.24705882
0.19215687,0.24705882,0.24705882
0.19215687,0.25490198,0.24313726
0.2,0.25490198,0.25490198
0.19607843,0.25882354,0.24705882
0.18039216,0.24313726,0.23921569
0.1764706,0.23921569,0.23529412
0.1764706,0.2509804,0.24313726
0.18431373,0.25882354,0.2509804
0.1764706,0.2509804,0.24313726
0.18431373,0.2627451,0.25490198
0.1882353,0.2627451,0.25490198
0.18431373,0.27058825,0.25882354
0.19607843,0.27450982,0.2627451
0.19215687,0.27450982,0.26666668
0.2,0.28627452,0.27450982
0.2,0.29411766,0.2784314
0.19215687,0.29803923,0.2784314
0.18431373,0.2901961,0.27058825
0.16078432,0.27450982,0.25490198
0.18039216,0.28627452,0.26666668
0.15686275,0.27450982,0.24313726
0.16078432,0.26666668,0.24705882
0.1764706,0.16078432,0.15686275
0.16470589,0.14901961,0.13725491
0.16078432,0.15686275,0.14901961
0.16078432,0.15686275,0.14117648
0.1764706,0.16078432,0.15686275
0.16078432,0.15686275,0.15294118
0.17254902,0.16862746,0.16078432
0.18431373,0.18039216,0.17254902
0.16862746,0.16862746,0.16078432
0.16078432,0.16078432,0.15294118
0.17254902,0.17254902,0.16470589
0.18039216,0.1764706,0.16862746
0.1764706,0.17254902,0.16470589
0.1764706,0.16862746,0.17254902
0.16470589,0.16470589,0.16470589
0.16470589,0.15686275,0.16862746
0.16078432,0.16862746,0.16470589
0.16862746,0.16862746,0.1764706
0.15686275,0.16078432,0.16862746
0.16470589,0.16078432,0.18039216
0.16470589,0.16862746,0.1764706
0.14901961,0.15294118,0.16078432
0.17254902,0.18431373,0.1882353
0.16862746,0.1764706,0.18431373
0.1764706,0.18431373,0.19215687
0.16862746,0.18039216,0.18431373
0.1764706,0.18039216,0.1882353
0.16862746,0.17254902,0.18039216
0.17254902,0.1764706,0.19215687
0.19215687,0.19607843,0.20392157
0.1764706,0.18039216,0.19607843
0.16862746,0.17254902,0.18039216
0.43529412,0.41960785,0.4117647
0.41568628,0.4,0.39607844
0.39607844,0.38039216,0.3764706
0.36862746,0.3529412,0.34117648
0.34509805,0.3372549,0.32156864
0.3137255,0.30980393,0.3019608
0.28627452,0.28627452,0.2784314
0.26666668,0.26666668,0.25882354
0.2509804,0.2509804,0.24313726
0.20392157,0.2,0.19215687
0.17254902,0.17254902,0.16470589
0.15686275,0.15686275,0.15294118
0.14117648,0.14117648,0.14509805
0.1254902,0.13333334,0.12941177
0.13333334,0.13333334,0.13725491
0.1254902,0.12941177,0.13725491
0.12156863,0.1254902,0.13333334
0.10980392,0.11372549,0.12156863
0.10980392,0.11372549,0.12156863
0.11372549,0.11764706,0.1254902
0.10980392,0.11372549,0.12941177
0.10980392,0.11372549,0.1254902
0.10980392,0.11372549,0.12156863
0.10980392,0.11372549,0.12156863
0.10980392,0.11372549,0.1254902
0.11372549,0.11764706,0.12941177
0.105882354,0.10980392,0.11764706
0.10980392,0.11372549,0.12941177
0.105882354,0.10980392,0.11764706
0.105882354,0.10980392,0.11764706
0.09803922,0.101960786,0.10980392
0.101960786,0.105882354,0.12156863
0.2,0.22352941,0.22745098
0.19215687,0.21960784,0.21568628
0.18431373,0.21176471,0.21568628
0.16862746,0.20392157,0.19215687
0.16862746,0.19607843,0.18431373
0.16078432,0.20392157,0.18431373
0.16078432,0.2,0.19215687
0.15686275,0.19215687,0.18431373
0.13725491,0.17254902,0.16078432
0.1254902,0.16470589,0.14901961
0.12156863,0.15686275,0.14509805
0.1254902,0.15294118,0.14509805
0.12941177,0.15686275,0.14117648
0.13725491,0.15294118,0.14901961
0.11764706,0.14509805,0.13333334
0.12941177,0.14509805,0.14117648
0.14117648,0.15686275,0.14509805
0.12941177,0.13725491,0.13725491
0.11764706,0.13333334,0.12156863
0.13333334,0.14117648,0.14117648
0.12941177,0.14901961,0.13725491
0.12941177,0.13725491,0.13333334
0.12156863,0.13725491,0.12941177
0.13333334,0.14509805,0.14117648
0.12156863,0.1254902,0.1254902
0.13333334,0.14117648,0.13725491
0.13725491,0.14509805,0.14509805
0.13333334,0.14901961,0.14901961
0.14117648,0.14901961,0.14509805
0.12156863,0.13333334,0.13333334
0.1254902,0.13725491,0.13725491
0.12941177,0.16470589,0.15686275
0.10980392,0.25882354,0.24705882
0.03529412,0.28235295,0.23921569
0.039215688,0.28235295,0.24313726
0.050980393,0.29803923,0.2509804
0.03137255,0.2784314,0.23137255
0.05490196,0.3019608,0.25490198
0.039215688,0.2901961,0.24313726
0.039215688,0.28235295,0.23529412
0.047058824,0.2901961,0.24705882
0.039215688,0.28235295,0.23529412
0.03529412,0.2784314,0.23529412
0.03529412,0.27450982,0.22745098
0.039215688,0.27058825,0.22745098
0.03529412,0.27058825,0.22352941
0.03137255,0.27450982,0.22352941
0.03137255,0.26666668,0.21960784
0.03137255,0.26666668,0.21960784
0.02745098,0.2627451,0.21568628
0.023529412,0.26666668,0.21568628
0.02745098,0.26666668,0.21568628
0.023529412,0.25490198,0.20392157
0.019607844,0.25490198,0.20392157
0.019607844,0.27058825,0.21568628
0.023529412,0.27058825,0.21960784
0.023529412,0.26666668,0.21176471
0.023529412,0.25882354,0.20392157
0.02745098,0.27058825,0.21568628
0.023529412,0.27058825,0.21568628
0.02745098,0.2509804,0.19215687
0.019607844,0.2509804,0.19607843
0.02745098,0.23137255,0.17254902
0.03137255,0.16078432,0.12941177
0.19607843,0.40392157,0.38431373
0.09803922,0.45882353,0.3882353
0.101960786,0.45490196,0.39215687
0.09803922,0.45882353,0.39215687
0.09411765,0.45490196,0.39215687
0.09803922,0.45490196,0.3882353
0.09411765,0.4509804,0.38431373
0.09411765,0.44705883,0.38039216
0.09803922,0.44705883,0.38431373
0.09411765,0.4392157,0.3764706
0.09411765,0.4392157,0.37254903
0.101960786,0.4392157,0.3764706
0.101960786,0.43137255,0.37254903
0.09411765,0.42745098,0.3647059
0.09411765,0.42745098,0.3647059
0.09411765,0.42745098,0.3647059
0.09019608,0.42745098,0.3647059
0.08627451,0.42745098,0.3647059
0.08627451,0.43137255,0.3647059
0.08235294,0.43137255,0.36078432
0.07058824,0.42352942,0.35686275
0.07058824,0.43137255,0.35686275
0.07058824,0.43529412,0.3647059
0.0627451,0.43529412,0.35686275
0.05882353,0.43137255,0.35686275
0.05490196,0.43137255,0.3529412
0.047058824,0.42745098,0.34509805
0.023529412,0.41568628,0.33333334
0.007843138,0.4,0.3137255
0.015686275,0.40392157,0.31764707
0.003921569,0.34117648,0.2509804
0.039215688,0.24313726,0.19215687
0.18431373,0.4,0.38039216
0.078431375,0.45490196,0.38431373
0.08235294,0.45490196,0.39215687
0.08235294,0.45882353,0.3882353
0.07450981,0.45490196,0.3882353
0.078431375,0.45490196,0.38039216
0.078431375,0.4509804,0.38039216
0.08235294,0.4509804,0.38039216
0.08235294,0.44705883,0.3764706
0.08627451,0.44313726,0.3764706
0.08627451,0.4392157,0.36862746
0.09019608,0.43529412,0.36862746
0.09019608,0.43137255,0.3647059
0.08627451,0.41960785,0.36078432
0.08235294,0.41568628,0.3529412
0.08235294,0.41568628,0.35686275
0.08235294,0.41960785,0.35686275
0.08235294,0.42352942,0.35686275
0.07450981,0.42352942,0.3529412
0.07450981,0.42352942,0.3529412
0.06666667,0.42352942,0.34901962
0.05882353,0.42352942,0.34901962
0.05490196,0.42745098,0.34901962
0.047058824,0.42352942,0.34509805
0.043137256,0.42745098,0.34509805
0.043137256,0.42745098,0.34509805
0.02745098,0.41568628,0.33333334
0.007843138,0.4117647,0.32156864
0.0,0.40392157,0.3137255
0.003921569,0.40392157,0.3137255
0.0,0.34509805,0.25490198
0.019607844,0.23921569,0.1882353
0.18039216,0.4,0.3764706
0.078431375,0.46666667,0.39215687
0.078431375,0.4627451,0.39607844
0.078431375,0.46666667,0.39215687
0.07058824,0.4627451,0.38431373
0.07450981,0.45882353,0.38431373
0.078431375,0.45490196,0.38431373
0.08235294,0.45490196,0.38431373
0.08235294,0.44705883,0.3764706
0.09019608,0.44313726,0.3764706
0.09019608,0.44313726,0.37254903
0.09019608,0.43529412,0.36862746
0.09019608,0.42352942,0.36078432
0.09019608,0.41960785,0.35686275
0.08627451,0.41568628,0.3529412
0.08627451,0.4117647,0.3529412
0.08235294,0.41568628,0.34901962
0.08235294,0.41568628,0.3529412
0.078431375,0.41960785,0.34901962
0.07450981,0.41960785,0.3529412
0.07058824,0.41960785,0.34509805
0.0627451,0.42352942,0.34901962
0.047058824,0.41960785,0.34117648
0.043137256,0.42745098,0.34509805
0.039215688,0.42745098,0.34509805
0.03137255,0.42352942,0.34117648
0.019607844,0.41568628,0.33333334
0.011764706,0.41568628,0.3254902
0.0,0.40392157,0.31764707
0.0,0.40392157,0.3137255
0.0,0.3529412,0.25490198
0.011764706,0.23529412,0.19215687
0.18039216,0.39607844,0.3764706
0.06666667,0.46666667,0.38431373
0.07450981,0.46666667,0.39607844
0.07450981,0.4745098,0.39215687
0.07450981,0.46666667,0.39607844
0.07450981,0.46666667,0.3882353
0.078431375,0.45882353,0.3882353
0.08235294,0.45882353,0.3882353
0.08627451,0.4509804,0.38039216
0.09019608,0.44313726,0.3764706
0.08627451,0.44313726,0.36862746
0.09019608,0.43137255,0.36862746
0.09803922,0.42745098,0.3647059
0.09803922,0.41960785,0.35686275
0.101960786,0.41568628,0.35686275
0.09803922,0.40392157,0.34901962
0.101960786,0.40784314,0.34509805
0.101960786,0.40784314,0.34509805
0.08627451,0.40392157,0.33333334
0.078431375,0.40784314,0.34117648
0.078431375,0.41568628,0.3372549
0.0627451,0.41568628,0.34117648
0.043137256,0.41568628,0.33333334
0.039215688,0.42352942,0.3372549
0.03137255,0.42352942,0.34117648
0.019607844,0.41960785,0.33333334
0.019607844,0.41568628,0.33333334
0.007843138,0.41568628,0.3254902
0.003921569,0.40392157,0.31764707
0.0,0.40784314,0.3137255
0.0,0.35686275,0.2627451
0.007843138,0.23921569,0.18431373
0.18431373,0.4,0.3764706
0.07058824,0.46666667,0.39607844
0.07450981,0.47058824,0.4
0.07450981,0.47058824,0.4
0.07450981,0.47058824,0.4
0.078431375,0.47058824,0.4
0.07450981,0.45882353,0.3882353
