r,g,b
0.16078432,0.19607843,0.1764706
0.039215688,0.45882353,0.33333334
0.10980392,0.14509805,0.13333334
0.1254902,0.14901961,0.14117648
0.12941177,0.15294118,0.14509805
0.13333334,0.15686275,0.14901961
0.13333334,0.15686275,0.14901961
0.14117648,0.15686275,0.15294118
0.14117648,0.15686275,0.15294118
0.12941177,0.15294118,0.14509805
0.13333334,0.15686275,0.14901961
0.13333334,0.15686275,0.14901961
0.14509805,0.15294118,0.14901961
0.14901961,0.15686275,0.15294118
0.15294118,0.15294118,0.15294118
0.15294118,0.15294118,0.15294118
0.14901961,0.14901961,0.14901961
0.14901961,0.14901961,0.14901961
0.16078432,0.15294118,0.15686275
0.15686275,0.15686275,0.15686275
0.16078432,0.16078432,0.16078432
0.14901961,0.16078432,0.15686275
0.14117648,0.15686275,0.15294118
0.13333334,0.14901961,0.14509805
0.13333334,0.14901961,0.14509805
0.13725491,0.15294118,0.14901961
0.12941177,0.15294118,0.14509805
0.13333334,0.14901961,0.14509805
0.13333334,0.14901961,0.14509805
0.13333334,0.14901961,0.14509805
0.12941177,0.15294118,0.14509805
0.13333334,0.14901961,0.14509805
0.17254902,0.20784314,0.19607843
0.011764706,0.45882353,0.32941177
0.105882354,0.14901961,0.1254902
0.11764706,0.16862746,0.14117648
0.11372549,0.16078432,0.14509805
0.11764706,0.16470589,0.14117648
0.11764706,0.16078432,0.14117648
0.11764706,0.16470589,0.14117648
0.11764706,0.16862746,0.14509805
0.11372549,0.16078432,0.14117648
0.11372549,0.16470589,0.13725491
0.13333334,0.17254902,0.15686275
0.1882353,0.19607843,0.18431373
0.27058825,0.25490198,0.25882354
0.35686275,0.3529412,0.3372549
0.4,0.38431373,0.38039216
0.40392157,0.3882353,0.3764706
0.36078432,0.34509805,0.34117648
0.25490198,0.2509804,0.23529412
0.1882353,0.18431373,0.1764706
0.14901961,0.14901961,0.14117648
0.13725491,0.14901961,0.14509805
0.1254902,0.15686275,0.14117648
0.11372549,0.15686275,0.14117648
0.11372549,0.15686275,0.13725491
0.11764706,0.15686275,0.13725491
0.11764706,0.15294118,0.14117648
0.10980392,0.16078432,0.13333334
0.11764706,0.15294118,0.13333334
0.11372549,0.15686275,0.13333334
0.11764706,0.15294118,0.14117648
0.11372549,0.15686275,0.13333334
0.18039216,0.20392157,0.1882353
0.011764706,0.46666667,0.32941177
0.007843138,0.3882353,0.25490198
0.007843138,0.39215687,0.2627451
0.007843138,0.3764706,0.24705882
0.011764706,0.3764706,0.25490198
0.007843138,0.3764706,0.2509804
0.011764706,0.3764706,0.2509804
