r,g,b
0.12941177,0.30980393,0.26666668
0.1254902,0.30588236,0.2627451
0.12156863,0.32156864,0.2627451
0.12156863,0.32941177,0.26666668
0.12156863,0.3254902,0.27450982
0.12941177,0.33333334,0.27450982
0.12156863,0.34117648,0.2784314
0.12941177,0.34117648,0.28627452
0.14117648,0.34901962,0.29411766
0.14509805,0.34901962,0.2901961
0.14117648,0.3529412,0.29803923
0.11764706,0.3647059,0.29803923
0.12941177,0.36862746,0.30588236
0.1254902,0.37254903,0.30588236
0.12156863,0.3764706,0.3137255
0.1254902,0.38039216,0.31764707
0.12941177,0.39215687,0.33333334
0.11372549,0.39215687,0.32941177
0.11372549,0.39607844,0.34117648
0.11372549,0.39607844,0.34117648
0.11764706,0.4,0.34509805
0.105882354,0.41568628,0.3529412
0.09411765,0.41960785,0.35686275
0.08627451,0.42745098,0.3647059
0.07450981,0.43137255,0.36862746
0.0627451,0.43529412,0.36862746
0.0627451,0.4392157,0.3647059
0.0627451,0.43529412,0.37254903
0.07058824,0.44313726,0.38039216
0.0627451,0.44313726,0.36862746
0.07058824,0.4509804,0.3764706
0.05882353,0.4392157,0.3647059
0.17254902,0.17254902,0.17254902
0.18431373,0.18431373,0.1764706
0.18431373,0.1764706,0.18039216
0.18039216,0.18039216,0.17254902
0.17254902,0.17254902,0.17254902
0.18039216,0.1882353,0.18431373
0.18431373,0.18431373,0.18431373
0.18039216,0.18039216,0.18039216
0.1882353,0.1882353,0.19215687
0.18431373,0.18431373,0.19215687
0.1764706,0.18039216,0.1882353
0.16862746,0.17254902,0.18039216
0.15294118,0.15686275,0.16470589
0.14901961,0.15294118,0.16862746
0.15686275,0.16078432,0.16862746
0.15294118,0.15686275,0.17254902
0.12941177,0.14509805,0.15686275
0.14901961,0.14901961,0.18039216
0.1254902,0.13725491,0.15686275
0.1254902,0.13725491,0.16470589
0.12156863,0.14117648,0.15686275
0.12941177,0.14117648,0.16862746
0.10980392,0.12156863,0.14509805
0.105882354,0.11764706,0.14509805
0.101960786,0.11764706,0.13725491
0.09803922,0.10980392,0.12156863
0.10980392,0.11372549,0.13333334
0.09411765,0.10980392,0.12156863
0.09803922,0.101960786,0.12156863
0.08627451,0.101960786,0.11372549
0.09019608,0.101960786,0.12156863
0.08627451,0.101960786,0.11372549
0.38431373,0.39215687,0.3882353
0.36862746,0.3764706,0.37254903
0.34509805,0.3529412,0.34117648
0.33333334,0.33333334,0.33333334
0.31764707,0.31764707,0.30980393
0.28235295,0.2901961,0.28235295
0.2509804,0.25882354,0.25490198
0.20784314,0.21960784,0.21960784
0.18431373,0.19607843,0.2
0.15294118,0.16078432,0.16862746
0.12156863,0.13725491,0.14901961
0.11372549,0.12941177,0.14117648
0.09803922,0.11372549,0.1254902
0.09019608,0.105882354,0.11764706
0.078431375,0.09411765,0.105882354
0.101960786,0.11764706,0.12941177
0.101960786,0.11764706,0.12941177
0.08627451,0.101960786,0.11372549
0.09411765,0.10980392,0.12156863
0.09411765,0.10980392,0.12156863
0.105882354,0.11764706,0.13725491
0.09019608,0.101960786,0.12156863
0.09411765,0.105882354,0.12156863
0.09803922,0.10980392,0.1254902
0.09019608,0.101960786,0.12156863
0.09803922,0.10980392,0.12941177
0.09803922,0.10980392,0.12941177
0.09019608,0.101960786,0.12156863
0.101960786,0.11372549,0.13333334
0.10980392,0.12156863,0.14117648
0.15686275,0.16862746,0.1882353
0.13333334,0.14509805,0.16470589
0.003921569,0.2,0.17254902
0.0,0.23921569,0.18039216
0.003921569,0.23921569,0.19215687
0.003921569,0.23529412,0.18039216
0.003921569,0.24705882,0.20784314
0.003921569,0.23529412,0.18039216
