r,g,b
0.003921569,0.43529412,0.3372549
0.02745098,0.06666667,0.050980393
0.0627451,0.45882353,0.3882353
0.003921569,0.4509804,0.36078432
0.007843138,0.45490196,0.3647059
0.003921569,0.44313726,0.3647059
0.003921569,0.44313726,0.3647059
0.007843138,0.43529412,0.36078432
0.007843138,0.43529412,0.3647059
0.003921569,0.4392157,0.36078432
0.003921569,0.43529412,0.36078432
0.0,0.4392157,0.36078432
0.007843138,0.44705883,0.36862746
0.0,0.4392157,0.36862746
0.0,0.43529412,0.36862746
0.003921569,0.43137255,0.35686275
0.003921569,0.41960785,0.34901962
0.007843138,0.4,0.32941177
0.007843138,0.3882353,0.3137255
0.007843138,0.37254903,0.3019608
0.007843138,0.3647059,0.29803923
0.007843138,0.37254903,0.3019608
0.011764706,0.36862746,0.3019608
0.007843138,0.3764706,0.30588236
0.007843138,0.38431373,0.30980393
0.007843138,0.3882353,0.30588236
0.011764706,0.39607844,0.30588236
0.007843138,0.40392157,0.3019608
0.007843138,0.41960785,0.30980393
0.007843138,0.41568628,0.31764707
0.007843138,0.42745098,0.33333334
0.007843138,0.34117648,0.2509804
0.003921569,0.41960785,0.3372549
0.02745098,0.0627451,0.050980393
0.05882353,0.44705883,0.3882353
0.0,0.4392157,0.34509805
0.007843138,0.4392157,0.35686275
0.0,0.43529412,0.34901962
0.007843138,0.43137255,0.35686275
0.003921569,0.42352942,0.34901962
0.007843138,0.42352942,0.34901962
0.011764706,0.43137255,0.36078432
0.003921569,0.43137255,0.35686275
0.007843138,0.42352942,0.36078432
0.011764706,0.42745098,0.3647059
0.050980393,0.42745098,0.38039216
0.08235294,0.40392157,0.3647059
0.105882354,0.36862746,0.34901962
0.09803922,0.35686275,0.32156864
0.07058824,0.33333334,0.29803923
0.03137255,0.33333334,0.2784314
0.019607844,0.3254902,0.28235295
0.011764706,0.32941177,0.27450982
0.011764706,0.32941177,0.27450982
0.007843138,0.33333334,0.27058825
0.011764706,0.34509805,0.28235295
0.015686275,0.35686275,0.28627452
0.015686275,0.37254903,0.28235295
0.019607844,0.38431373,0.29803923
0.015686275,0.39607844,0.2901961
0.007843138,0.40392157,0.30980393
0.007843138,0.40784314,0.3137255
0.011764706,0.41960785,0.32941177
0.007843138,0.34117648,0.24705882
0.007843138,0.41568628,0.3254902
0.02745098,0.0627451,0.050980393
0.05490196,0.43529412,0.36862746
0.003921569,0.42745098,0.34509805
0.011764706,0.42745098,0.34117648
0.011764706,0.41568628,0.34117648
0.007843138,0.4117647,0.3372549
0.007843138,0.40392157,0.33333334
0.007843138,0.4117647,0.3372549
0.015686275,0.4117647,0.34509805
0.078431375,0.40392157,0.36862746
0.36862746,0.5294118,0.5254902
0.50980395,0.5019608,0.5137255
0.7372549,0.7372549,0.74509805
0.8509804,0.84705883,0.8666667
0.85490197,0.8509804,0.87058824
0.7882353,0.78431374,0.80784315
0.6,0.59607846,0.6156863
0.42745098,0.41960785,0.4392157
0.29411766,0.3137255,0.3254902
0.11372549,0.23921569,0.21960784
0.047058824,0.2627451,0.22745098
0.03529412,0.3019608,0.2509804
0.019607844,0.30980393,0.2509804
0.023529412,0.32156864,0.25882354
0.019607844,0.34117648,0.27058825
0.015686275,0.35686275,0.2784314
0.015686275,0.3764706,0.28627452
0.015686275,0.39607844,0.29803923
0.007843138,0.40392157,0.30980393
0.007843138,0.4,0.31764707
0.011764706,0.33333334,0.24313726
0.003921569,0.4,0.3137255
0.023529412,0.05882353,0.039215688
0.05490196,0.4117647,0.36078432
0.007843138,0.40784314,0.3254902
0.011764706,0.40392157,0.3254902
0.007843138,0.40392157,0.32156864
0.011764706,0.4,0.32156864
0.007843138,0.39215687,0.3254902
0.13333334,0.4,0.3764706
0.5254902,0.62352943,0.6431373
0.9098039,0.9019608,0.9137255
0.8235294,0.81960785,0.8392157
0.8117647,0.80784315,0.827451
0.80784315,0.8039216,0.827451
0.8039216,0.80784315,0.8235294
0.8,0.79607844,0.81960785
0.79607844,0.8,0.81960785
0.8,0.79607844,0.81960785
0.79607844,0.8,0.81960785
0.81960785,0.8156863,0.84705883
0.75686276,0.75686276,0.78039217
0.36862746,0.38039216,0.39215687
0.105882354,0.19215687,0.18431373
0.05882353,0.2509804,0.21568628
0.02745098,0.2901961,0.23529412
0.023529412,0.31764707,0.24705882
0.023529412,0.32941177,0.25882354
0.02745098,0.3529412,0.27450982
0.02745098,0.38039216,0.2901961
0.019607844,0.3882353,0.3019608
0.015686275,0.39215687,0.3137255
0.011764706,0.33333334,0.23921569
0.003921569,0.38039216,0.29803923
0.03137255,0.06666667,0.047058824
0.0627451,0.4,0.34901962
0.011764706,0.3764706,0.3019608
0.0,0.3764706,0.29803923
0.007843138,0.37254903,0.29803923
0.007843138,0.33333334,0.29411766
0.3764706,0.5411765,0.5372549
0.8352941,0.87058824,0.8862745
0.8235294,0.81960785,0.8392157
0.8117647,0.80784315,0.827451
0.8039216,0.8,0.81960785
0.8,0.79607844,0.81960785
0.79607844,0.8,0.81960785
0.7882353,0.7882353,0.81960785
0.7921569,0.7921569,0.8235294
0.7921569,0.7921569,0.8235294
0.7882353,0.7882353,0.81960785
0.7921569,0.7921569,0.8235294
0.7882353,0.7921569,0.8117647
0.7882353,0.7882353,0.81960785
0.78431374,0.78431374,0.8156863
0.65882355,0.65882355,0.6901961
0.2,0.23137255,0.24705882
0.08627451,0.21176471,0.19215687
0.03529412,0.27058825,0.21176471
0.02745098,0.30588236,0.23137255
0.02745098,0.3254902,0.24705882
0.02745098,0.35686275,0.26666668
0.02745098,0.37254903,0.28627452
0.007843138,0.38431373,0.29803923
0.011764706,0.31764707,0.22745098
0.007843138,0.36862746,0.28235295
0.039215688,0.0627451,0.047058824
0.05490196,0.38039216,0.32941177
0.007843138,0.36078432,0.2901961
0.007843138,0.35686275,0.2901961
0.007843138,0.30588236,0.27058825
0.57254905,0.69803923,0.69411767
0.8235294,0.85490197,0.87058824
0.81960785,0.8235294,0.84313726
0.80784315,0.8039216,0.8235294
0.8,0.8,0.8235294
0.7882353,0.78431374,0.81960785
0.7764706,0.78431374,0.8117647
0.78039217,0.78431374,0.81960785
0.7764706,0.78431374,0.8156863
0.78039217,0.78039217,0.81960785
0.7764706,0.78431374,0.8117647
0.78039217,0.78039217,0.81960785
0.7764706,0.78431374,0.8117647
0.78039217,0.78039217,0.8156863
0.7764706,0.78431374,0.8117647
0.7882353,0.7882353,0.81960785
0.78039217,0.78431374,0.8156863
0.74509805,0.7490196,0.78039217
0.30588236,0.33333334,0.34901962
0.09019608,0.19607843,0.17254902
0.039215688,0.27450982,0.21960784
0.019607844,0.3019608,0.23137255
0.019607844,0.33333334,0.24705882
0.019607844,0.36078432,0.27058825
0.019607844,0.37254903,0.28627452
0.007843138,0.30980393,0.20784314
0.003921569,0.3529412,0.2627451
0.043137256,0.0627451,0.05490196
0.047058824,0.35686275,0.30980393
0.0,0.32941177,0.26666668
0.0,0.28235295,0.24705882
0.57254905,0.7019608,0.69803923
0.8235294,0.8509804,0.8666667
0.81960785,0.81960785,0.8392157
0.8,0.8,0.827451
0.7882353,0.7921569,0.81960785
0.78039217,0.7921569,0.81960785
0.7764706,0.78431374,0.81960785
0.76862746,0.78039217,0.8156863
0.77254903,0.78039217,0.8156863
0.77254903,0.7764706,0.8117647
0.78039217,0.78039217,0.81960785
0.7764706,0.78039217,0.8156863
0.7764706,0.7764706,0.8117647
0.77254903,0.7764706,0.8117647
0.78039217,0.78039217,0.8156863
0.76862746,0.77254903,0.80784315
0.78431374,0.78431374,0.8156863
0.7764706,0.78039217,0.8156863
0.78431374,0.78431374,0.81960785
0.75686276,0.7529412,0.7882353
0.28235295,0.3137255,0.32941177
0.09411765,0.20784314,0.18039216
0.02745098,0.28235295,0.21960784
0.023529412,0.3137255,0.23529412
0.019607844,0.3372549,0.2509804
0.015686275,0.35686275,0.27450982
0.007843138,0.29803923,0.19607843
0.003921569,0.3254902,0.24313726
0.039215688,0.06666667,0.050980393
0.039215688,0.33333334,0.28627452
0.003921569,0.29803923,0.24313726
0.38431373,0.5372549,0.5372549
0.8352941,0.8627451,0.88235295
0.8156863,0.8156863,0.8392157
0.80784315,0.80784315,0.827451
0.78431374,0.7921569,0.8156863
0.7764706,0.78431374,0.81960785
0.77254903,0.78431374,0.81960785
0.7764706,0.78431374,0.827451
0.7647059,0.7764706,0.8117647
0.77254903,0.7764706,0.8156863
0.76862746,0.7764706,0.8117647
0.77254903,0.77254903,0.8117647
0.76862746,0.7764706,0.8117647
0.77254903,0.77254903,0.8117647
