r,g,b
0.023529412,0.21960784,0.1764706
0.023529412,0.23137255,0.18039216
0.011764706,0.19215687,0.14509805
0.007843138,0.105882354,0.08627451
0.047058824,0.21176471,0.17254902
0.023529412,0.22352941,0.1764706
0.019607844,0.22745098,0.1764706
0.019607844,0.21960784,0.16862746
0.015686275,0.21176471,0.15294118
0.019607844,0.20784314,0.14901961
0.019607844,0.19607843,0.14509805
0.015686275,0.18431373,0.13333334
0.011764706,0.16470589,0.12941177
0.015686275,0.15294118,0.11372549
0.015686275,0.15294118,0.11764706
0.02745098,0.16078432,0.12941177
0.019607844,0.14509805,0.11372549
0.023529412,0.1254902,0.105882354
0.02745098,0.101960786,0.08627451
0.02745098,0.101960786,0.078431375
0.02745098,0.101960786,0.078431375
0.03529412,0.09803922,0.08627451
0.02745098,0.101960786,0.08627451
0.023529412,0.11372549,0.09019608
0.015686275,0.105882354,0.08235294
0.015686275,0.10980392,0.08235294
0.011764706,0.105882354,0.07058824
0.007843138,0.09803922,0.06666667
0.007843138,0.09803922,0.06666667
0.011764706,0.101960786,0.07058824
0.011764706,0.11372549,0.078431375
0.007843138,0.11764706,0.09803922
0.015686275,0.29803923,0.24313726
0.019607844,0.3254902,0.24313726
0.023529412,0.26666668,0.21176471
0.007843138,0.13725491,0.101960786
0.07450981,0.30588236,0.26666668
0.015686275,0.3254902,0.25490198
0.007843138,0.3254902,0.25490198
0.003921569,0.3137255,0.24313726
0.0,0.29803923,0.22745098
0.0,0.28235295,0.21568628
0.0,0.27450982,0.20392157
0.0,0.25882354,0.2
0.0,0.24705882,0.18431373
0.011764706,0.23921569,0.19215687
0.015686275,0.21960784,0.16862746
0.047058824,0.21960784,0.18039216
0.16470589,0.2509804,0.23921569
0.3137255,0.34509805,0.35686275
0.34509805,0.37254903,0.39607844
0.36078432,0.3882353,0.42745098
0.35686275,0.39215687,0.41960785
0.3372549,0.3647059,0.39607844
0.28627452,0.31764707,0.33333334
0.14901961,0.19215687,0.2
0.09411765,0.17254902,0.16078432
0.0627451,0.18039216,0.14901961
0.039215688,0.19215687,0.14901961
0.023529412,0.1882353,0.13333334
0.03529412,0.19215687,0.14901961
0.039215688,0.22352941,0.16078432
0.02745098,0.24313726,0.1882353
0.015686275,0.28627452,0.21568628
0.011764706,0.29803923,0.23137255
0.015686275,0.31764707,0.24705882
0.011764706,0.2627451,0.2
0.007843138,0.13725491,0.10980392
0.07058824,0.29803923,0.25490198
0.019607844,0.3254902,0.25882354
0.0,0.31764707,0.24313726
0.003921569,0.30980393,0.23529412
0.0,0.29411766,0.22352941
0.0,0.27450982,0.20784314
0.007843138,0.26666668,0.2
0.0,0.24705882,0.18431373
0.007843138,0.21960784,0.16862746
0.05882353,0.21960784,0.1882353
0.2901961,0.3647059,0.38039216
0.61960787,0.65882355,0.69411767
0.7411765,0.7647059,0.8117647
0.7254902,0.75686276,0.8
0.7294118,0.7529412,0.8
0.7254902,0.7490196,0.79607844
0.73333335,0.75686276,0.8117647
0.73333335,0.75686276,0.8039216
0.7372549,0.7607843,0.8117647
0.7490196,0.7764706,0.827451
0.5686275,0.6,0.6431373
0.26666668,0.30588236,0.3372549
0.09803922,0.15686275,0.16470589
0.07450981,0.16470589,0.14117648
0.047058824,0.18039216,0.14509805
0.047058824,0.20392157,0.16078432
0.023529412,0.23137255,0.16862746
0.023529412,0.27058825,0.20784314
0.019607844,0.28627452,0.22745098
0.015686275,0.31764707,0.24705882
0.015686275,0.2627451,0.20784314
0.007843138,0.13333334,0.105882354
0.078431375,0.29411766,0.2627451
0.015686275,0.31764707,0.25490198
0.003921569,0.3137255,0.24705882
0.0,0.29803923,0.22745098
0.003921569,0.28235295,0.21176471
0.003921569,0.26666668,0.20392157
0.003921569,0.24705882,0.1882353
0.007843138,0.20392157,0.16470589
0.23529412,0.3372549,0.3254902
