r,g,b
0.007843138,0.27450982,0.20784314
0.003921569,0.29411766,0.22745098
0.011764706,0.30980393,0.23921569
0.0,0.12156863,0.07450981
0.05490196,0.23921569,0.2
0.019607844,0.30588236,0.23921569
0.0,0.3137255,0.24313726
0.0,0.30588236,0.23529412
0.0,0.2901961,0.22352941
0.0,0.28627452,0.21960784
0.0,0.2784314,0.21960784
0.0,0.27450982,0.21960784
0.0,0.25490198,0.2
0.0,0.25490198,0.2
0.0,0.23921569,0.19215687
0.0,0.22745098,0.18039216
0.0,0.21568628,0.17254902
0.0,0.21176471,0.16078432
0.007843138,0.19215687,0.16078432
0.007843138,0.19215687,0.16078432
0.003921569,0.1882353,0.15686275
0.007843138,0.18039216,0.15294118
0.007843138,0.1882353,0.16470589
0.011764706,0.19607843,0.16470589
0.015686275,0.2,0.16862746
0.015686275,0.2,0.16862746
0.019607844,0.20392157,0.17254902
0.023529412,0.20784314,0.1764706
0.023529412,0.21960784,0.18431373
0.03529412,0.25490198,0.21176471
0.02745098,0.29411766,0.24313726
0.02745098,0.32156864,0.27058825
0.023529412,0.3254902,0.27058825
0.003921569,0.34509805,0.2784314
0.02745098,0.36862746,0.3019608
0.0,0.12156863,0.0627451
0.11764706,0.2901961,0.25490198
0.02745098,0.35686275,0.2901961
0.003921569,0.35686275,0.2901961
0.0,0.34509805,0.2784314
0.0,0.32941177,0.26666668
0.0,0.3137255,0.2509804
0.0,0.29803923,0.23921569
0.003921569,0.28235295,0.22745098
0.0,0.2627451,0.20392157
0.0,0.2509804,0.20392157
0.003921569,0.23137255,0.1764706
0.007843138,0.21960784,0.18039216
0.011764706,0.20784314,0.18039216
0.02745098,0.1882353,0.17254902
0.02745098,0.18039216,0.16078432
0.047058824,0.18039216,0.18431373
0.047058824,0.18431373,0.16862746
0.047058824,0.1764706,0.17254902
0.039215688,0.18039216,0.16470589
0.03137255,0.18039216,0.16470589
0.02745098,0.1882353,0.17254902
0.019607844,0.19607843,0.16862746
0.019607844,0.19215687,0.16470589
0.015686275,0.19215687,0.16470589
0.019607844,0.19607843,0.16862746
0.015686275,0.23137255,0.18039216
0.023529412,0.26666668,0.22352941
0.015686275,0.3019608,0.23529412
0.015686275,0.31764707,0.2627451
0.015686275,0.34117648,0.2784314
0.02745098,0.36862746,0.3019608
0.0,0.11764706,0.07058824
0.10980392,0.2901961,0.2509804
0.03137255,0.3529412,0.2901961
0.0,0.36078432,0.28627452
0.003921569,0.34901962,0.28235295
0.0,0.32156864,0.2627451
0.0,0.3019608,0.24705882
0.0,0.28627452,0.22352941
0.0,0.26666668,0.20392157
0.007843138,0.23921569,0.19215687
0.007843138,0.22745098,0.18431373
0.011764706,0.20392157,0.1764706
0.043137256,0.18431373,0.1764706
0.15294118,0.21176471,0.22352941
0.28235295,0.3372549,0.37254903
0.3254902,0.38039216,0.43137255
0.40784314,0.4627451,0.5137255
0.44705883,0.49411765,0.54901963
0.3882353,0.43529412,0.49019608
0.30980393,0.36078432,0.41568628
0.2509804,0.30588236,0.34901962
0.10980392,0.16470589,0.20392157
0.09019608,0.16078432,0.18431373
0.05490196,0.16862746,0.16862746
0.03137255,0.1764706,0.15686275
0.015686275,0.1882353,0.16078432
0.023529412,0.2,0.17254902
0.023529412,0.2509804,0.20392157
0.023529412,0.28235295,0.23529412
0.03137255,0.30588236,0.2627451
0.015686275,0.34117648,0.27058825
0.023529412,0.3529412,0.2901961
0.0,0.1254902,0.06666667
0.12156863,0.3019608,0.2627451
0.03137255,0.35686275,0.2901961
0.007843138,0.35686275,0.2901961
0.0,0.3372549,0.27450982
0.0,0.30980393,0.25490198
0.003921569,0.28627452,0.23529412
0.007843138,0.27058825,0.21568628
0.003921569,0.24705882,0.20392157
0.011764706,0.21960784,0.18039216
0.023529412,0.15686275,0.16078432
0.25490198,0.30588236,0.3372549
0.5921569,0.6392157,0.69411767
0.7764706,0.8235294,0.8784314
0.7490196,0.78431374,0.8509804
0.7411765,0.7882353,0.84313726
0.7411765,0.7764706,0.84313726
0.7411765,0.7882353,0.84313726
0.7490196,0.7882353,0.84705883
0.7411765,0.78431374,0.8392157
0.7529412,0.79607844,0.85490197
0.7607843,0.8,0.8627451
0.46666667,0.5176471,0.5686275
0.16470589,0.21960784,0.26666668
0.05490196,0.1254902,0.15294118
0.05882353,0.16078432,0.16470589
0.02745098,0.18039216,0.16078432
0.03137255,0.22745098,0.2
0.019607844,0.27450982,0.21960784
0.047058824,0.2901961,0.23921569
0.011764706,0.3372549,0.27450982
0.02745098,0.3647059,0.29803923
0.0,0.11372549,0.06666667
0.11764706,0.2901961,0.2509804
0.03529412,0.3529412,0.28627452
0.007843138,0.3529412,0.28627452
0.0,0.3254902,0.2627451
0.0,0.3019608,0.24313726
0.0,0.27450982,0.21960784
0.003921569,0.24313726,0.2
0.0,0.21176471,0.18039216
0.10980392,0.22352941,0.23137255
0.60784316,0.6745098,0.72156864
0.7490196,0.78431374,0.8509804
0.74509805,0.7921569,0.84705883
0.7411765,0.7882353,0.84313726
0.7411765,0.7882353,0.84313726
0.7372549,0.78431374,0.84705883
0.7372549,0.78431374,0.8392157
0.7490196,0.78431374,0.84313726
