r,g,b
0.003921569,0.39607844,0.29411766
0.0,0.36862746,0.27058825
0.0,0.33333334,0.24313726
0.0,0.3137255,0.23529412
0.0,0.29411766,0.23137255
0.02745098,0.28627452,0.24313726
0.4392157,0.62352943,0.60784316
0.7137255,0.79607844,0.80784315
0.76862746,0.7921569,0.81960785
0.7647059,0.78039217,0.81960785
0.7647059,0.78039217,0.8235294
0.76862746,0.78431374,0.81960785
0.7647059,0.78039217,0.8156863
0.76862746,0.78431374,0.81960785
0.77254903,0.7882353,0.8235294
0.76862746,0.7882353,0.8117647
0.77254903,0.7882353,0.8235294
0.7647059,0.7921569,0.8235294
0.77254903,0.7882353,0.8235294
0.76862746,0.79607844,0.827451
0.7764706,0.8117647,0.8392157
0.58431375,0.7254902,0.7372549
0.12941177,0.44313726,0.4
0.0,0.39215687,0.30980393
0.0,0.40392157,0.30588236
0.003921569,0.4117647,0.30980393
0.011764706,0.42745098,0.3137255
0.007843138,0.2,0.09803922
0.24705882,0.28627452,0.25490198
0.0,0.4117647,0.30588236
0.0,0.40784314,0.29803923
0.0,0.4,0.29411766
0.003921569,0.4,0.29803923
0.0,0.3882353,0.27450982
0.0,0.35686275,0.26666668
0.0,0.3372549,0.2509804
0.0,0.31764707,0.25490198
0.0,0.3019608,0.23921569
0.0,0.27450982,0.22352941
0.18431373,0.4627451,0.41960785
0.53333336,0.73333335,0.7058824
0.7137255,0.79607844,0.8039216
0.7529412,0.7921569,0.8156863
0.76862746,0.78039217,0.80784315
0.76862746,0.7882353,0.8117647
0.76862746,0.78431374,0.81960785
0.7607843,0.7882353,0.8117647
0.77254903,0.7882353,0.8235294
0.76862746,0.79607844,0.81960785
0.78039217,0.79607844,0.83137256
0.7607843,0.8039216,0.827451
0.6313726,0.7647059,0.77254903
0.2784314,0.6,0.5686275
0.02745098,0.4,0.34509805
0.003921569,0.40392157,0.3137255
0.0,0.41568628,0.30980393
0.0,0.42352942,0.31764707
0.0,0.42745098,0.3254902
0.011764706,0.43529412,0.3372549
0.011764706,0.2,0.09411765
0.27058825,0.2901961,0.27450982
0.0,0.43137255,0.30980393
0.0,0.4117647,0.3019608
0.0,0.40784314,0.2901961
0.043137256,0.39607844,0.29803923
