r,g,b
0.0,0.4627451,0.3529412
0.007843138,0.46666667,0.37254903
0.003921569,0.44313726,0.34117648
0.007843138,0.41960785,0.30980393
0.02745098,0.34901962,0.25882354
0.011764706,0.21176471,0.17254902
0.07450981,0.20784314,0.22745098
0.30980393,0.40392157,0.46666667
0.54509807,0.61960787,0.69411767
0.61960787,0.68235296,0.7490196
0.68235296,0.7294118,0.7921569
0.7019608,0.7372549,0.79607844
0.7137255,0.7372549,0.78431374
0.70980394,0.7254902,0.76862746
0.69411767,0.70980394,0.7529412
0.7019608,0.7176471,0.7607843
0.7137255,0.7294118,0.77254903
0.6666667,0.68235296,0.7176471
0.47058824,0.5019608,0.54509807
0.2,0.28627452,0.3372549
0.07450981,0.1764706,0.21960784
0.023529412,0.22352941,0.21568628
0.019607844,0.25882354,0.22745098
0.015686275,0.28235295,0.23921569
0.015686275,0.30980393,0.24705882
0.015686275,0.3372549,0.26666668
0.019607844,0.36078432,0.28627452
0.019607844,0.3882353,0.3137255
0.003921569,0.30588236,0.22745098
0.0,0.11764706,0.09803922
0.06666667,0.08235294,0.08627451
0.078431375,0.078431375,0.08627451
0.0,0.4745098,0.38431373
0.0,0.4509804,0.34509805
0.007843138,0.42352942,0.32156864
0.02745098,0.3254902,0.24705882
0.023529412,0.17254902,0.16470589
0.21568628,0.32156864,0.3529412
0.5686275,0.64705884,0.7019608
0.654902,0.7137255,0.76862746
0.7019608,0.74509805,0.79607844
0.70980394,0.7372549,0.78431374
0.6901961,0.7058824,0.7372549
0.69411767,0.69411767,0.7254902
0.65882355,0.67058825,0.69803923
0.6627451,0.6627451,0.7019608
0.6509804,0.6627451,0.6901961
0.654902,0.654902,0.69411767
0.65882355,0.67058825,0.69803923
0.67058825,0.67058825,0.70980394
0.6627451,0.6745098,0.7019608
0.6901961,0.6901961,0.7294118
0.5058824,0.53333336,0.5647059
0.1882353,0.2509804,0.29803923
0.0627451,0.21568628,0.23137255
0.02745098,0.25882354,0.23921569
0.015686275,0.29411766,0.2509804
0.015686275,0.32156864,0.26666668
0.019607844,0.34117648,0.2784314
0.019607844,0.36862746,0.2901961
0.003921569,0.29803923,0.22745098
0.0,0.12156863,0.09411765
0.06666667,0.08235294,0.08627451
0.07450981,0.08235294,0.078431375
0.0,0.4627451,0.3529412
0.007843138,0.42745098,0.33333334
0.015686275,0.32941177,0.25490198
0.023529412,0.15686275,0.16078432
0.34117648,0.42352942,0.4627451
0.6392157,0.7058824,0.75686276
0.7058824,0.7529412,0.79607844
0.7254902,0.7529412,0.7921569
0.69411767,0.7019608,0.7372549
0.67058825,0.67058825,0.7019608
0.6627451,0.6627451,0.69411767
0.65882355,0.65882355,0.6901961
0.6509804,0.6509804,0.68235296
0.6431373,0.6431373,0.6745098
0.6392157,0.6392157,0.67058825
0.6392157,0.6392157,0.67058825
0.64705884,0.64705884,0.6784314
0.6431373,0.6431373,0.6745098
0.6431373,0.6431373,0.6745098
0.6509804,0.6509804,0.68235296
0.654902,0.654902,0.6862745
0.6901961,0.69803923,0.7254902
0.3372549,0.3764706,0.40784314
0.101960786,0.22352941,0.24313726
0.043137256,0.26666668,0.25882354
0.015686275,0.30588236,0.26666668
0.019607844,0.32941177,0.27450982
0.023529412,0.35686275,0.29411766
0.003921569,0.2901961,0.21960784
0.0,0.11372549,0.09019608
0.0627451,0.078431375,0.08235294
0.07058824,0.07450981,0.08235294
0.0,0.43137255,0.3372549
0.003921569,0.36078432,0.27058825
0.011764706,0.16470589,0.15294118
0.36078432,0.4392157,0.4745098
0.654902,0.7058824,0.75686276
0.72156864,0.7607843,0.79607844
0.72156864,0.73333335,0.77254903
0.6862745,0.6862745,0.7176471
0.67058825,0.67058825,0.69411767
0.65882355,0.654902,0.6862745
0.64705884,0.64705884,0.6784314
0.64705884,0.6431373,0.6745098
0.64705884,0.64705884,0.6784314
0.64705884,0.6431373,0.6745098
0.6431373,0.6431373,0.6745098
0.6392157,0.6392157,0.67058825
0.6392157,0.6392157,0.67058825
0.63529414,0.63529414,0.6666667
0.6313726,0.6431373,0.67058825
0.63529414,0.63529414,0.6666667
0.63529414,0.64705884,0.6745098
0.6392157,0.6392157,0.67058825
0.67058825,0.6784314,0.7058824
0.44313726,0.47058824,0.5019608
0.11764706,0.22352941,0.24313726
0.05490196,0.27450982,0.2627451
0.019607844,0.3137255,0.27450982
0.023529412,0.34509805,0.2901961
0.003921569,0.27450982,0.21960784
0.0,0.10980392,0.09019608
0.07058824,0.07450981,0.09019608
0.07058824,0.07450981,0.08235294
0.0,0.41568628,0.31764707
0.0,0.21176471,0.16078432
