r,g,b
0.09803922,0.15294118,0.1882353
0.08235294,0.13725491,0.18039216
0.08627451,0.14117648,0.18431373
0.105882354,0.16078432,0.20392157
0.08235294,0.14901961,0.1882353
0.09411765,0.14901961,0.19215687
0.11372549,0.16470589,0.20784314
0.105882354,0.15686275,0.20784314
0.09411765,0.14901961,0.2
0.09019608,0.14901961,0.19215687
0.08627451,0.14901961,0.2
0.101960786,0.15686275,0.20784314
0.09019608,0.15294118,0.20392157
0.09019608,0.15294118,0.20392157
0.08627451,0.14901961,0.20784314
0.09411765,0.15686275,0.20784314
0.09411765,0.15686275,0.21568628
0.09019608,0.16078432,0.21568628
0.09411765,0.16470589,0.21960784
0.101960786,0.16862746,0.23137255
0.10980392,0.17254902,0.23137255
0.105882354,0.17254902,0.23137255
0.09803922,0.15686275,0.21568628
0.101960786,0.15686275,0.21960784
0.105882354,0.16862746,0.23137255
0.10980392,0.1764706,0.23921569
0.12156863,0.1882353,0.24705882
0.105882354,0.16862746,0.22745098
0.10980392,0.1764706,0.23921569
0.12941177,0.20392157,0.2627451
0.12941177,0.20392157,0.2627451
0.12941177,0.20392157,0.2627451
0.07058824,0.1764706,0.21960784
0.0627451,0.18431373,0.21568628
0.07450981,0.19607843,0.23529412
0.05490196,0.16470589,0.20784314
0.0627451,0.17254902,0.21568628
0.078431375,0.20392157,0.23921569
0.0627451,0.19215687,0.23137255
0.05882353,0.18431373,0.22352941
0.05490196,0.1764706,0.21568628
0.047058824,0.16862746,0.20784314
0.0627451,0.18431373,0.22352941
0.0627451,0.18431373,0.22352941
0.05882353,0.18039216,0.21176471
0.03137255,0.15294118,0.19215687
0.050980393,0.18039216,0.21568628
0.050980393,0.17254902,0.21176471
0.05490196,0.1764706,0.20784314
0.05490196,0.1764706,0.21568628
0.0627451,0.18431373,0.21568628
0.07058824,0.18039216,0.22352941
0.07058824,0.19215687,0.23137255
0.06666667,0.1882353,0.23137255
0.06666667,0.19215687,0.23137255
0.050980393,0.1764706,0.21568628
0.06666667,0.19215687,0.23137255
0.047058824,0.17254902,0.21176471
0.047058824,0.16862746,0.21176471
0.050980393,0.18039216,0.21568628
0.05882353,0.18431373,0.22745098
0.05490196,0.2,0.23529412
0.078431375,0.18039216,0.23137255
0.06666667,0.19607843,0.23137255
0.003921569,0.5411765,0.46666667
0.003921569,0.5411765,0.4627451
0.003921569,0.5529412,0.47058824
0.003921569,0.54509807,0.47058824
0.003921569,0.5529412,0.4745098
0.003921569,0.5529412,0.47843137
0.003921569,0.5764706,0.49803922
0.003921569,0.54901963,0.47058824
0.003921569,0.5568628,0.47843137
0.003921569,0.5568628,0.48235294
0.003921569,0.56078434,0.49019608
0.0,0.5529412,0.48235294
0.003921569,0.54509807,0.47843137
0.0,0.56078434,0.49019608
0.003921569,0.54509807,0.47843137
0.003921569,0.5529412,0.48235294
0.003921569,0.54901963,0.47843137
0.003921569,0.5529412,0.48235294
0.003921569,0.54901963,0.47843137
0.003921569,0.5529412,0.48235294
0.003921569,0.54509807,0.4745098
0.003921569,0.5568628,0.48235294
0.003921569,0.5568628,0.4862745
0.003921569,0.54901963,0.47843137
0.0,0.54509807,0.4745098
0.003921569,0.5411765,0.46666667
0.003921569,0.5372549,0.4627451
0.0,0.5294118,0.45490196
0.007843138,0.5529412,0.48235294
0.0,0.40784314,0.33333334
0.11372549,0.28235295,0.24313726
0.011764706,0.5294118,0.47058824
0.015686275,0.7058824,0.63529414
0.0,0.72156864,0.6431373
0.003921569,0.7137255,0.64705884
0.0,0.7176471,0.6392157
0.0,0.72156864,0.6509804
0.0,0.72156864,0.6431373
0.0,0.72156864,0.64705884
0.0,0.72156864,0.64705884
0.003921569,0.7254902,0.6509804
0.003921569,0.7254902,0.654902
0.0,0.7294118,0.654902
0.0,0.7254902,0.6627451
0.0,0.7372549,0.65882355
0.0,0.7254902,0.6627451
0.0,0.7372549,0.65882355
0.003921569,0.7294118,0.6666667
0.0,0.7294118,0.6627451
0.003921569,0.7294118,0.6666667
0.0,0.7372549,0.65882355
0.0,0.7254902,0.6627451
0.0,0.7372549,0.65882355
0.003921569,0.7294118,0.6666667
0.003921569,0.7372549,0.67058825
0.0,0.7294118,0.6627451
0.0,0.7254902,0.65882355
0.0,0.7294118,0.654902
0.003921569,0.7254902,0.654902
0.0,0.7254902,0.6509804
0.011764706,0.73333335,0.6627451
0.0,0.4862745,0.40784314
0.23137255,0.40392157,0.3647059
0.05490196,0.70980394,0.6431373
0.011764706,0.7058824,0.63529414
0.003921569,0.7176471,0.6392157
0.0,0.7176471,0.6392157
0.0,0.72156864,0.6431373
0.0,0.72156864,0.6431373
0.0,0.72156864,0.6509804
0.0,0.72156864,0.64705884
0.003921569,0.7254902,0.6509804
0.0,0.72156864,0.6509804
0.0,0.72156864,0.6509804
0.003921569,0.7254902,0.654902
0.003921569,0.73333335,0.65882355
0.0,0.7254902,0.6627451
0.003921569,0.73333335,0.65882355
0.0,0.73333335,0.6666667
0.0,0.73333335,0.6666667
0.003921569,0.7294118,0.6666667
0.003921569,0.7372549,0.67058825
0.003921569,0.7294118,0.6666667
0.003921569,0.73333335,0.65882355
0.003921569,0.7294118,0.6666667
0.0,0.73333335,0.6666667
0.003921569,0.7372549,0.67058825
0.0,0.73333335,0.6666667
0.0,0.7294118,0.65882355
0.0,0.72156864,0.6509804
0.0,0.72156864,0.6509804
0.0,0.72156864,0.6509804
0.007843138,0.7294118,0.65882355
0.0,0.4862745,0.4117647
0.24313726,0.40784314,0.36862746
0.05490196,0.7019608,0.6392157
0.015686275,0.7058824,0.63529414
0.0,0.72156864,0.6431373
0.0,0.72156864,0.6509804
0.0,0.72156864,0.6431373
0.011764706,0.72156864,0.654902
0.0,0.7254902,0.6431373
0.0,0.72156864,0.64705884
0.0,0.72156864,0.64705884
0.003921569,0.72156864,0.64705884
0.0,0.72156864,0.6509804
0.0,0.7294118,0.64705884
0.003921569,0.7254902,0.654902
0.007843138,0.7372549,0.65882355
0.007843138,0.7294118,0.65882355
0.0,0.7372549,0.65882355
0.003921569,0.7294118,0.6666667
0.0,0.73333335,0.65882355
0.0,0.7254902,0.6627451
0.0,0.7294118,0.65882355
0.0,0.7254902,0.6627451
0.003921569,0.7411765,0.6627451
0.0,0.73333335,0.6666667
0.0,0.7372549,0.67058825
0.0,0.7372549,0.6666667
0.0,0.73333335,0.6627451
0.0,0.7254902,0.6509804
0.0,0.72156864,0.6509804
0.0,0.72156864,0.6431373
0.007843138,0.7294118,0.65882355
0.0,0.49803922,0.41960785
0.23529412,0.40392157,0.3647059
0.05882353,0.7058824,0.6392157
0.015686275,0.7058824,0.6313726
0.0,0.72156864,0.6509804
0.007843138,0.72156864,0.64705884
0.003921569,0.7176471,0.6392157
0.003921569,0.7176471,0.6431373
0.003921569,0.7294118,0.654902
0.0,0.72156864,0.6509804
0.0,0.72156864,0.64705884
0.0,0.72156864,0.6431373
0.003921569,0.7254902,0.64705884
0.0,0.7254902,0.6509804
0.0,0.72156864,0.6509804
0.003921569,0.7254902,0.6509804
0.003921569,0.7254902,0.6509804
0.003921569,0.7294118,0.654902
0.0,0.7294118,0.65882355
0.003921569,0.73333335,0.65882355
0.0,0.7294118,0.65882355
0.003921569,0.73333335,0.65882355
0.007843138,0.73333335,0.6627451
0.0,0.7372549,0.6666667
0.003921569,0.7411765,0.6666667
0.003921569,0.7411765,0.67058825
0.003921569,0.7411765,0.67058825
0.0,0.73333335,0.65882355
0.0,0.7254902,0.6509804
0.0,0.72156864,0.6509804
0.0,0.72156864,0.64705884
0.007843138,0.7294118,0.65882355
0.0,0.49411765,0.41960785
0.22745098,0.4,0.3529412
0.06666667,0.7019608,0.6392157
0.015686275,0.7058824,0.6313726
0.007843138,0.72156864,0.64705884
0.003921569,0.7176471,0.6392157
