r,g,b
0.003921569,0.56078434,0.4627451
0.02745098,0.28235295,0.23529412
0.15294118,0.47058824,0.4117647
0.0,0.5568628,0.46666667
0.0,0.54901963,0.45490196
0.007843138,0.54901963,0.45882353
0.003921569,0.54509807,0.45490196
0.007843138,0.54901963,0.45882353
0.003921569,0.54509807,0.4509804
0.003921569,0.54509807,0.44705883
0.003921569,0.54509807,0.45490196
0.0,0.5411765,0.44313726
0.003921569,0.5411765,0.44313726
0.007843138,0.54509807,0.44705883
0.007843138,0.54509807,0.44705883
0.003921569,0.5411765,0.44313726
0.003921569,0.5411765,0.44313726
0.003921569,0.5411765,0.4392157
0.003921569,0.5372549,0.4392157
0.0,0.5372549,0.43529412
0.003921569,0.5411765,0.44313726
0.0,0.5372549,0.43529412
0.0,0.53333336,0.42352942
0.003921569,0.52156866,0.41568628
0.003921569,0.49411765,0.3882353
0.007843138,0.4862745,0.3764706
0.0,0.47058824,0.36078432
0.0,0.45882353,0.3529412
0.0,0.4627451,0.34509805
0.003921569,0.4627451,0.35686275
0.007843138,0.47058824,0.3529412
0.03137255,0.49803922,0.3882353
0.007843138,0.56078434,0.4745098
0.015686275,0.2784314,0.21960784
0.16862746,0.46666667,0.41960785
0.0,0.5568628,0.45490196
0.007843138,0.54901963,0.46666667
0.007843138,0.54901963,0.45882353
0.007843138,0.54901963,0.45882353
0.0,0.54901963,0.4509804
0.0,0.54509807,0.44705883
0.0,0.5411765,0.44705883
0.0,0.54901963,0.4509804
0.007843138,0.5411765,0.45490196
0.0,0.5411765,0.44313726
0.003921569,0.5411765,0.44313726
0.0,0.5372549,0.4392157
0.007843138,0.53333336,0.4392157
0.003921569,0.5411765,0.4392157
0.007843138,0.53333336,0.4392157
0.0,0.5372549,0.43529412
0.007843138,0.53333336,0.4392157
0.0,0.5372549,0.42745098
0.007843138,0.53333336,0.43529412
0.007843138,0.5254902,0.41960785
0.007843138,0.5058824,0.39215687
0.003921569,0.4745098,0.36078432
0.007843138,0.47058824,0.35686275
0.003921569,0.4627451,0.35686275
0.0,0.4627451,0.34509805
0.0,0.45882353,0.3529412
0.003921569,0.46666667,0.34901962
0.003921569,0.4627451,0.35686275
0.02745098,0.49411765,0.38431373
0.003921569,0.56078434,0.4745098
0.015686275,0.25882354,0.20784314
0.17254902,0.47843137,0.42745098
0.0,0.5568628,0.46666667
0.007843138,0.5411765,0.45490196
0.003921569,0.5372549,0.4509804
0.007843138,0.5411765,0.45490196
0.007843138,0.5411765,0.45490196
0.003921569,0.5411765,0.45490196
0.003921569,0.54509807,0.45490196
0.0,0.5411765,0.44705883
0.007843138,0.54509807,0.44705883
0.0,0.53333336,0.44705883
0.0,0.5372549,0.4392157
0.0,0.5372549,0.4392157
0.0,0.5372549,0.4392157
0.007843138,0.53333336,0.4392157
0.0,0.5372549,0.43529412
0.007843138,0.53333336,0.43529412
0.007843138,0.5294118,0.43137255
0.007843138,0.52156866,0.41960785
0.007843138,0.5294118,0.41568628
0.003921569,0.4862745,0.3764706
0.011764706,0.47843137,0.36862746
0.003921569,0.47058824,0.36078432
0.003921569,0.46666667,0.35686275
0.0,0.46666667,0.35686275
0.003921569,0.4627451,0.35686275
0.0,0.4627451,0.34509805
0.011764706,0.45882353,0.35686275
0.003921569,0.46666667,0.34901962
0.023529412,0.49019608,0.38039216
0.1882353,0.49411765,0.44313726
0.101960786,0.24705882,0.21568628
0.24705882,0.44313726,0.41568628
0.15686275,0.49803922,0.43529412
0.16862746,0.49019608,0.44313726
0.16078432,0.49803922,0.43529412
0.16078432,0.49411765,0.4392157
0.15686275,0.49803922,0.4392157
0.15686275,0.49803922,0.4392157
0.14901961,0.49019608,0.43529412
0.14117648,0.49803922,0.43137255
0.14509805,0.49019608,0.43529412
0.14509805,0.5019608,0.43529412
0.14117648,0.49803922,0.4392157
0.13725491,0.5019608,0.43137255
0.13333334,0.49803922,0.43529412
0.12156863,0.49803922,0.42352942
0.12941177,0.49411765,0.43137255
0.11372549,0.49411765,0.41960785
0.09411765,0.4745098,0.4
0.09803922,0.4745098,0.39607844
0.09019608,0.44313726,0.3647059
0.08627451,0.43529412,0.34901962
0.08235294,0.43137255,0.34901962
0.078431375,0.43137255,0.34901962
0.07450981,0.42745098,0.34509805
0.078431375,0.42745098,0.34901962
0.0627451,0.43137255,0.3372549
0.078431375,0.42745098,0.34901962
0.078431375,0.42352942,0.3372549
0.06666667,0.42745098,0.34509805
0.08627451,0.45490196,0.36078432
0.007843138,0.25882354,0.21568628
0.09411765,0.2509804,0.21568628
0.05490196,0.23529412,0.2
0.007843138,0.25882354,0.21960784
0.007843138,0.2627451,0.21568628
0.003921569,0.25490198,0.21960784
0.003921569,0.2509804,0.20392157
0.003921569,0.24313726,0.19607843
0.011764706,0.2509804,0.21176471
