r,g,b
0.77254903,0.7058824,0.6784314
0.7921569,0.73333335,0.7137255
0.8352941,0.7921569,0.7764706
0.8117647,0.75686276,0.74509805
0.7764706,0.7176471,0.6901961
0.78039217,0.70980394,0.6784314
0.78431374,0.70980394,0.6745098
0.79607844,0.7176471,0.6862745
0.78039217,0.70980394,0.68235296
0.79607844,0.7294118,0.69803923
0.7490196,0.6862745,0.65882355
0.76862746,0.7019608,0.67058825
0.76862746,0.69803923,0.65882355
0.78039217,0.7058824,0.6784314
0.7921569,0.7254902,0.69803923
0.7882353,0.7294118,0.7019608
0.80784315,0.7490196,0.7294118
0.8352941,0.7764706,0.75686276
0.8,0.7294118,0.7137255
0.83137256,0.7764706,0.7647059
0.8392157,0.79607844,0.7882353
0.8392157,0.8,0.7921569
0.827451,0.7764706,0.77254903
0.8352941,0.78431374,0.78039217
0.8784314,0.8352941,0.827451
0.8862745,0.84705883,0.8392157
0.81960785,0.7764706,0.77254903
0.8392157,0.7921569,0.7921569
0.8352941,0.8039216,0.79607844
0.85490197,0.8235294,0.8156863
0.8980392,0.8784314,0.8627451
0.92941177,0.9098039,0.8980392
0.5058824,0.44313726,0.38431373
0.50980395,0.45882353,0.39215687
0.54509807,0.48235294,0.43137255
0.5294118,0.48235294,0.41960785
0.5058824,0.45882353,0.40392157
0.5019608,0.45490196,0.39215687
0.49803922,0.4509804,0.39607844
0.49019608,0.4509804,0.39215687
0.49803922,0.4627451,0.40392157
0.49803922,0.46666667,0.40392157
0.4862745,0.4627451,0.4
0.47843137,0.44705883,0.39607844
0.46666667,0.45490196,0.3882353
0.47843137,0.45490196,0.4
0.47843137,0.45490196,0.39215687
0.5058824,0.4745098,0.41568628
0.49411765,0.48235294,0.41568628
0.49411765,0.47058824,0.41568628
0.48235294,0.47058824,0.40392157
0.49803922,0.4745098,0.41960785
0.53333336,0.52156866,0.4627451
0.49803922,0.48235294,0.43529412
0.5058824,0.49411765,0.4392157
0.52156866,0.5137255,0.45882353
0.53333336,0.5254902,0.4745098
0.52156866,0.5137255,0.4627451
0.52156866,0.5176471,0.47058824
0.6,0.6117647,0.5686275
0.627451,0.6313726,0.6
0.5647059,0.5647059,0.5176471
0.6431373,0.6313726,0.59607846
0.65882355,0.63529414,0.5882353
0.21960784,0.56078434,0.4627451
0.07450981,0.63529414,0.5294118
0.14901961,0.654902,0.54509807
0.09019608,0.6039216,0.5019608
0.07058824,0.6313726,0.5254902
0.07058824,0.64705884,0.5411765
0.0627451,0.64705884,0.5411765
0.08235294,0.64705884,0.54509807
0.08235294,0.63529414,0.5294118
0.078431375,0.627451,0.5176471
0.08627451,0.62352943,0.5137255
