r,g,b
0.003921569,0.6,0.41960785
0.03529412,0.6117647,0.4392157
0.0,0.25490198,0.11764706
0.24313726,0.5294118,0.41568628
0.019607844,0.59607846,0.41960785
0.003921569,0.6,0.41960785
0.007843138,0.6039216,0.41960785
0.003921569,0.6,0.41568628
0.0,0.59607846,0.4117647
0.003921569,0.6,0.41568628
0.003921569,0.6,0.41568628
0.007843138,0.6039216,0.41960785
0.003921569,0.6,0.41960785
0.003921569,0.59607846,0.4117647
0.003921569,0.5921569,0.4117647
0.003921569,0.6,0.41960785
0.003921569,0.6039216,0.43137255
0.003921569,0.6156863,0.4392157
0.0,0.60784316,0.44313726
0.0,0.60784316,0.43137255
0.003921569,0.59607846,0.42745098
0.0,0.5921569,0.42352942
0.003921569,0.59607846,0.42745098
0.003921569,0.60784316,0.43529412
0.0,0.60784316,0.43137255
0.0,0.6039216,0.43137255
0.0,0.6,0.42745098
0.0,0.5921569,0.42352942
0.003921569,0.6,0.41960785
0.0,0.6,0.42745098
0.0,0.6039216,0.43137255
0.0,0.6039216,0.4392157
0.0,0.6039216,0.42352942
0.023529412,0.60784316,0.42745098
0.0,0.23921569,0.101960786
0.24313726,0.5372549,0.41960785
0.015686275,0.5921569,0.42352942
0.0,0.6039216,0.41960785
0.003921569,0.6,0.41960785
0.0,0.6039216,0.41960785
0.0,0.6039216,0.41568628
0.0,0.59607846,0.41568628
0.0,0.59607846,0.4117647
0.003921569,0.5921569,0.41568628
0.007843138,0.6039216,0.41960785
0.003921569,0.5921569,0.41568628
0.0,0.59607846,0.4117647
0.007843138,0.59607846,0.41960785
0.003921569,0.6156863,0.43137255
0.011764706,0.61960787,0.45490196
0.0,0.61960787,0.4392157
0.003921569,0.60784316,0.44313726
0.0,0.6,0.42745098
0.0,0.6,0.42745098
0.007843138,0.6156863,0.4392157
0.003921569,0.6156863,0.44705883
0.0,0.6,0.42745098
0.0,0.59607846,0.41960785
0.003921569,0.59607846,0.42352942
0.0,0.5921569,0.4117647
0.007843138,0.59607846,0.42745098
0.007843138,0.6039216,0.42352942
0.007843138,0.6117647,0.44705883
0.003921569,0.6156863,0.4392157
0.003921569,0.60784316,0.42745098
0.023529412,0.6117647,0.43529412
0.0,0.2509804,0.10980392
0.24313726,0.53333336,0.42745098
0.011764706,0.5921569,0.42745098
0.0,0.6,0.41960785
0.003921569,0.6,0.41568628
0.0,0.59607846,0.41568628
0.0,0.59607846,0.41568628
0.0,0.59607846,0.4117647
0.007843138,0.59607846,0.41960785
0.003921569,0.5921569,0.4117647
0.003921569,0.5921569,0.4117647
0.007843138,0.59607846,0.41568628
0.003921569,0.5921569,0.41568628
0.007843138,0.6039216,0.41960785
0.007843138,0.6039216,0.42352942
0.0,0.6117647,0.43529412
0.0,0.5921569,0.42352942
0.0,0.6039216,0.43137255
0.0,0.6,0.42745098
0.003921569,0.60784316,0.43529412
0.003921569,0.6117647,0.44313726
0.0,0.60784316,0.4392157
0.0,0.59607846,0.41960785
0.003921569,0.59607846,0.41960785
0.0,0.59607846,0.41568628
0.007843138,0.59607846,0.41960785
0.003921569,0.59607846,0.42745098
0.007843138,0.6117647,0.44705883
0.0,0.60784316,0.44313726
0.0,0.6039216,0.43137255
0.0,0.6039216,0.42352942
0.023529412,0.61960787,0.4392157
0.0,0.25882354,0.12156863
0.23921569,0.53333336,0.41568628
0.015686275,0.5921569,0.42352942
0.0,0.6039216,0.41960785
0.0,0.59607846,0.4117647
0.003921569,0.6,0.41568628
0.003921569,0.6,0.41568628
0.003921569,0.5921569,0.41568628
0.003921569,0.59607846,0.41568628
0.003921569,0.5921569,0.41568628
0.0,0.59607846,0.4117647
0.0,0.5882353,0.40784314
0.003921569,0.6,0.41568628
0.007843138,0.59607846,0.41960785
0.007843138,0.6039216,0.41960785
0.003921569,0.60784316,0.43529412
0.003921569,0.6,0.41960785
0.0,0.6039216,0.4392157
0.0,0.60784316,0.43137255
0.0,0.60784316,0.44313726
0.007843138,0.6117647,0.44313726
0.003921569,0.59607846,0.42745098
0.003921569,0.59607846,0.42352942
0.0,0.5921569,0.41568628
0.003921569,0.5921569,0.42352942
0.0,0.59607846,0.41568628
0.003921569,0.59607846,0.42745098
0.003921569,0.60784316,0.43529412
0.011764706,0.6156863,0.4509804
0.0,0.5921569,0.42352942
0.0,0.6039216,0.42352942
0.03137255,0.61960787,0.44313726
0.0,0.2627451,0.11372549
0.23529412,0.52156866,0.40784314
0.015686275,0.5921569,0.41568628
0.011764706,0.60784316,0.42745098
0.003921569,0.6,0.41960785
0.003921569,0.6,0.41960785
0.0,0.59607846,0.41568628
0.0,0.59607846,0.4117647
0.0,0.59607846,0.4117647
0.003921569,0.6,0.41568628
0.0,0.5882353,0.40784314
0.003921569,0.5921569,0.4117647
0.003921569,0.5921569,0.41568628
0.007843138,0.59607846,0.41568628
0.0,0.5882353,0.4117647
0.007843138,0.59607846,0.41960785
0.003921569,0.59607846,0.42745098
0.0,0.6,0.42745098
0.003921569,0.6117647,0.44705883
0.0,0.60784316,0.43529412
0.0,0.59607846,0.42745098
0.0,0.5882353,0.41568628
0.003921569,0.5921569,0.41568628
0.0,0.5882353,0.4117647
0.003921569,0.5921569,0.41960785
0.007843138,0.6,0.43137255
0.003921569,0.60784316,0.43529412
0.003921569,0.6117647,0.44705883
0.003921569,0.6039216,0.43137255
0.0,0.5882353,0.41960785
0.007843138,0.6039216,0.42352942
0.03137255,0.61960787,0.4392157
0.0,0.25882354,0.11372549
0.23921569,0.5254902,0.4117647
0.019607844,0.59607846,0.42352942
0.003921569,0.60784316,0.42352942
0.003921569,0.6,0.41960785
0.0,0.59607846,0.41568628
0.0,0.59607846,0.41568628
0.007843138,0.6039216,0.41960785
0.003921569,0.6,0.41568628
0.003921569,0.5921569,0.41568628
0.003921569,0.5921569,0.4117647
0.003921569,0.5921569,0.41568628
0.0,0.5882353,0.40784314
0.007843138,0.5882353,0.40784314
0.0,0.5882353,0.40784314
0.011764706,0.5921569,0.4117647
0.0,0.6,0.42745098
0.003921569,0.6117647,0.44313726
0.0,0.60784316,0.44313726
0.003921569,0.6,0.43137255
0.0,0.59607846,0.41960785
0.003921569,0.5921569,0.41568628
0.003921569,0.5921569,0.41568628
0.003921569,0.5921569,0.41960785
0.007843138,0.6,0.42352942
0.0,0.6039216,0.43137255
0.003921569,0.60784316,0.4392157
0.0,0.6039216,0.43137255
0.0,0.5882353,0.41960785
0.0,0.58431375,0.4117647
0.003921569,0.6,0.41960785
0.03529412,0.62352943,0.44705883
0.0,0.26666668,0.11764706
0.23921569,0.5176471,0.40392157
0.023529412,0.5921569,0.42352942
0.003921569,0.6039216,0.41960785
0.003921569,0.6,0.41960785
0.003921569,0.6,0.41960785
0.003921569,0.6,0.41960785
0.003921569,0.6,0.41568628
0.003921569,0.5921569,0.4117647
0.0,0.5921569,0.40784314
0.003921569,0.5921569,0.4117647
0.0,0.5882353,0.40784314
0.003921569,0.5921569,0.4117647
0.0,0.5882353,0.40784314
0.003921569,0.5921569,0.4117647
0.011764706,0.59607846,0.41568628
0.003921569,0.60784316,0.4392157
0.007843138,0.61960787,0.44705883
0.0,0.60784316,0.44313726
0.0,0.5921569,0.42352942
0.0,0.5921569,0.41960785
0.003921569,0.5882353,0.40784314
0.007843138,0.5921569,0.41568628
0.003921569,0.59607846,0.41960785
0.007843138,0.6039216,0.43529412
0.003921569,0.60784316,0.43529412
0.003921569,0.60784316,0.4392157
0.007843138,0.6039216,0.43137255
0.003921569,0.5921569,0.41568628
0.003921569,0.58431375,0.40784314
0.0,0.6,0.42352942
0.02745098,0.6156863,0.43529412
0.0,0.26666668,0.11372549
0.23137255,0.5176471,0.4
0.015686275,0.5921569,0.41960785
0.003921569,0.6,0.41960785
0.003921569,0.6039216,0.42352942
0.003921569,0.6,0.41960785
0.003921569,0.59607846,0.41568628
0.0,0.5921569,0.40784314
0.003921569,0.59607846,0.41568628
0.0,0.5921569,0.40784314
0.007843138,0.59607846,0.41568628
0.011764706,0.59607846,0.41568628
0.0,0.5882353,0.40784314
0.003921569,0.5921569,0.4117647
0.003921569,0.5921569,0.4117647
0.015686275,0.6,0.41960785
0.003921569,0.6117647,0.4392157
