r,g,b
0.24705882,0.2509804,0.21960784
0.16078432,0.5882353,0.48235294
0.0,0.7254902,0.4627451
0.003921569,0.7137255,0.46666667
0.003921569,0.72156864,0.47058824
0.0,0.70980394,0.4627451
0.003921569,0.70980394,0.4627451
0.0,0.70980394,0.4627451
0.0,0.7058824,0.45490196
0.007843138,0.70980394,0.45490196
0.011764706,0.7137255,0.4627451
0.0,0.7019608,0.44705883
0.0,0.69411767,0.44313726
0.003921569,0.69803923,0.44705883
0.003921569,0.69803923,0.44705883
0.0,0.69411767,0.44313726
0.003921569,0.6901961,0.4392157
0.0,0.68235296,0.42745098
0.003921569,0.68235296,0.43529412
0.0,0.6862745,0.43529412
0.003921569,0.6784314,0.42745098
0.0,0.6627451,0.4117647
0.0,0.6627451,0.40784314
0.003921569,0.65882355,0.40784314
0.0,0.654902,0.40392157
0.0,0.654902,0.40392157
0.0,0.6509804,0.4
0.0,0.64705884,0.40392157
0.007843138,0.6392157,0.38431373
0.003921569,0.6431373,0.39607844
0.0,0.63529414,0.3882353
0.011764706,0.6509804,0.40392157
0.24705882,0.24313726,0.22352941
0.14509805,0.59607846,0.46666667
0.0,0.7137255,0.4627451
0.003921569,0.7176471,0.45882353
0.003921569,0.7137255,0.46666667
0.0,0.70980394,0.45490196
0.007843138,0.7058824,0.45882353
0.003921569,0.70980394,0.45882353
0.003921569,0.7058824,0.4509804
0.007843138,0.7058824,0.45882353
0.003921569,0.7019608,0.44705883
0.015686275,0.7019608,0.4509804
0.003921569,0.7019608,0.44705883
0.003921569,0.69803923,0.44705883
0.007843138,0.7019608,0.4509804
0.0,0.69411767,0.44313726
0.003921569,0.69803923,0.4392157
0.003921569,0.68235296,0.43529412
0.003921569,0.6901961,0.43529412
0.003921569,0.68235296,0.43529412
0.0,0.68235296,0.41960785
0.003921569,0.67058825,0.41960785
0.0,0.6627451,0.4117647
0.0,0.65882355,0.40392157
0.003921569,0.65882355,0.40784314
0.0,0.6509804,0.4
0.0,0.654902,0.40392157
0.0,0.64705884,0.39607844
0.003921569,0.6509804,0.4
0.0,0.64705884,0.3882353
0.0,0.6392157,0.39215687
0.015686275,0.654902,0.4
0.23529412,0.23921569,0.20784314
0.14117648,0.5921569,0.47843137
0.0,0.70980394,0.4509804
0.003921569,0.7058824,0.45882353
0.003921569,0.7058824,0.4509804
0.0,0.7019608,0.45490196
0.0,0.7019608,0.4509804
0.003921569,0.69803923,0.44705883
0.0,0.69411767,0.44313726
0.007843138,0.69803923,0.44705883
0.007843138,0.69411767,0.44313726
0.0,0.69411767,0.44313726
0.003921569,0.6901961,0.4392157
0.007843138,0.69411767,0.4392157
0.007843138,0.6862745,0.4392157
0.003921569,0.68235296,0.43137255
0.0,0.6784314,0.42745098
0.003921569,0.68235296,0.43137255
0.0,0.6745098,0.42352942
0.003921569,0.68235296,0.43137255
0.0,0.67058825,0.41960785
0.0,0.67058825,0.41960785
0.0,0.6666667,0.4117647
0.0,0.65882355,0.40392157
0.0,0.6627451,0.40784314
0.003921569,0.65882355,0.40784314
0.0,0.654902,0.40392157
0.003921569,0.6509804,0.4
0.003921569,0.6509804,0.4
0.003921569,0.6509804,0.4
0.0,0.6392157,0.38431373
0.019607844,0.6509804,0.39607844
0.24313726,0.24705882,0.22352941
0.12941177,0.5921569,0.46666667
0.0,0.7058824,0.44705883
0.0,0.7058824,0.44705883
0.003921569,0.69803923,0.45490196
0.0,0.7058824,0.44705883
0.003921569,0.7019608,0.45490196
0.003921569,0.69803923,0.4509804
0.003921569,0.7019608,0.4509804
0.0,0.6901961,0.4392157
0.007843138,0.69411767,0.4392157
0.007843138,0.69411767,0.44313726
0.0,0.69803923,0.4392157
0.003921569,0.6901961,0.4392157
0.0,0.68235296,0.42745098
0.007843138,0.6862745,0.43529412
0.003921569,0.68235296,0.43137255
0.003921569,0.6745098,0.43137255
0.0,0.6745098,0.42352942
0.003921569,0.6784314,0.42745098
0.0,0.6745098,0.42352942
0.003921569,0.6666667,0.41960785
0.003921569,0.6666667,0.4117647
0.0,0.65882355,0.40392157
0.0,0.65882355,0.40392157
0.003921569,0.65882355,0.40392157
0.007843138,0.654902,0.40392157
0.0,0.6509804,0.4
0.003921569,0.6509804,0.4
0.0,0.64705884,0.3882353
0.003921569,0.6431373,0.39607844
0.007843138,0.654902,0.39607844
0.23529412,0.23921569,0.20784314
0.13725491,0.6,0.46666667
0.0,0.70980394,0.4509804
0.0,0.7019608,0.45490196
0.0,0.7019608,0.44705883
0.003921569,0.7058824,0.4509804
0.0,0.7019608,0.44705883
0.003921569,0.7019608,0.44705883
0.0,0.6901961,0.4392157
0.0,0.69411767,0.44313726
0.0,0.69411767,0.44313726
0.007843138,0.69411767,0.4392157
0.007843138,0.69411767,0.44313726
0.003921569,0.6901961,0.43529412
0.003921569,0.6901961,0.4392157
0.0,0.6784314,0.42745098
0.0,0.6784314,0.42745098
0.0,0.6745098,0.42352942
0.0,0.67058825,0.41960785
0.0,0.67058825,0.41960785
0.003921569,0.6784314,0.42745098
0.0,0.67058825,0.41960785
0.003921569,0.67058825,0.41960785
0.0,0.6627451,0.4117647
0.0,0.65882355,0.40392157
0.0,0.6509804,0.4
0.0,0.654902,0.40392157
0.003921569,0.6509804,0.4
0.0,0.6509804,0.4
0.003921569,0.6509804,0.4
0.0,0.64705884,0.39607844
0.019607844,0.65882355,0.4117647
