r,g,b
0.0,0.60784316,0.5254902
0.0,0.6117647,0.5294118
0.0,0.60784316,0.5254902
0.003921569,0.6156863,0.53333336
0.003921569,0.6156863,0.5254902
0.0,0.6117647,0.5294118
0.003921569,0.60784316,0.52156866
0.0,0.6039216,0.5137255
0.003921569,0.60784316,0.5137255
0.0,0.6039216,0.50980395
0.003921569,0.6,0.50980395
0.0,0.59607846,0.5058824
0.0,0.5921569,0.5019608
0.0,0.58431375,0.49411765
0.003921569,0.58431375,0.49803922
0.007843138,0.5882353,0.49411765
0.0,0.5921569,0.5019608
0.0,0.59607846,0.5058824
0.0,0.5921569,0.5019608
0.0,0.5882353,0.49803922
0.003921569,0.58431375,0.49803922
0.0,0.5921569,0.49411765
0.0,0.5921569,0.5019608
0.003921569,0.6,0.50980395
0.015686275,0.6,0.5137255
0.0,0.4392157,0.36078432
0.023529412,0.32941177,0.27058825
0.15294118,0.52156866,0.45882353
0.011764706,0.5686275,0.4745098
0.0,0.57254905,0.47058824
0.007843138,0.58431375,0.48235294
0.007843138,0.58431375,0.49019608
0.011764706,0.6117647,0.53333336
0.0,0.6156863,0.52156866
0.007843138,0.60784316,0.5294118
0.0,0.6117647,0.52156866
0.007843138,0.60784316,0.5294118
0.0,0.6117647,0.52156866
0.003921569,0.60784316,0.5254902
0.003921569,0.60784316,0.52156866
0.0,0.6039216,0.5137255
0.0,0.59607846,0.50980395
0.003921569,0.59607846,0.5058824
0.007843138,0.6,0.50980395
0.0,0.5921569,0.5019608
0.003921569,0.58431375,0.49803922
0.0,0.58431375,0.4862745
0.003921569,0.58431375,0.49803922
0.0,0.5921569,0.49411765
0.003921569,0.59607846,0.5058824
0.0,0.5921569,0.5019608
0.0,0.58431375,0.5019608
0.0,0.5921569,0.49411765
0.007843138,0.5882353,0.49411765
0.007843138,0.59607846,0.5058824
0.003921569,0.59607846,0.5058824
0.015686275,0.6039216,0.50980395
0.0,0.44313726,0.36078432
0.02745098,0.32941177,0.2784314
0.15686275,0.5137255,0.4627451
0.015686275,0.5647059,0.48235294
0.0,0.57254905,0.4627451
0.003921569,0.5686275,0.47058824
0.003921569,0.5803922,0.47058824
0.003921569,0.6156863,0.53333336
0.0,0.6117647,0.5294118
0.0,0.6117647,0.5294118
0.0,0.6117647,0.5294118
0.0,0.60784316,0.5254902
0.007843138,0.60784316,0.5294118
0.007843138,0.60784316,0.52156866
0.003921569,0.60784316,0.5254902
0.0,0.6,0.5176471
0.003921569,0.6,0.5137255
0.0,0.59607846,0.5058824
0.003921569,0.59607846,0.5058824
0.0,0.5882353,0.5058824
0.003921569,0.59607846,0.5058824
0.007843138,0.5882353,0.5019608
0.007843138,0.5882353,0.49411765
0.003921569,0.58431375,0.49803922
0.003921569,0.59607846,0.5058824
0.003921569,0.59607846,0.5058824
0.0,0.5921569,0.5019608
0.0,0.5882353,0.49803922
0.003921569,0.58431375,0.49019608
0.003921569,0.58431375,0.49803922
0.03529412,0.6,0.5137255
0.0627451,0.50980395,0.4392157
0.03137255,0.2784314,0.24313726
0.105882354,0.19215687,0.18431373
0.2509804,0.3529412,0.34901962
0.1764706,0.49803922,0.44313726
0.03137255,0.5568628,0.45882353
0.007843138,0.5764706,0.46666667
0.007843138,0.57254905,0.4745098
0.003921569,0.6156863,0.53333336
0.0,0.6117647,0.5294118
0.0,0.6117647,0.5294118
0.0,0.6156863,0.5294118
0.0,0.60784316,0.5254902
0.0,0.6117647,0.52156866
0.0,0.6039216,0.52156866
0.0,0.60784316,0.52156866
0.0,0.6117647,0.5254902
0.0,0.60784316,0.52156866
0.0,0.6,0.50980395
0.0,0.59607846,0.50980395
0.0,0.6,0.5058824
0.0,0.5882353,0.5019608
0.0,0.5882353,0.49803922
0.0,0.5882353,0.49803922
0.0,0.58431375,0.4862745
0.011764706,0.5921569,0.50980395
0.0,0.6039216,0.50980395
0.0,0.59607846,0.50980395
0.0,0.5882353,0.49803922
0.0,0.5803922,0.49411765
0.011764706,0.5921569,0.49803922
0.007843138,0.49019608,0.40784314
0.02745098,0.2,0.15686275
0.07450981,0.14117648,0.14509805
0.05882353,0.11764706,0.12941177
0.019607844,0.09019608,0.09019608
0.23137255,0.30980393,0.3137255
0.11372549,0.5176471,0.44313726
0.003921569,0.56078434,0.46666667
0.0,0.57254905,0.47058824
0.19215687,0.45882353,0.4117647
0.19215687,0.4509804,0.40784314
0.20392157,0.45490196,0.40392157
0.2,0.44705883,0.40784314
0.2,0.4509804,0.4
0.19607843,0.44313726,0.4
0.19215687,0.42745098,0.39215687
0.2,0.42745098,0.39607844
0.2,0.42745098,0.39607844
0.19215687,0.42352942,0.3882353
0.1882353,0.40784314,0.3764706
0.1882353,0.40784314,0.37254903
0.19215687,0.39607844,0.37254903
0.19215687,0.39607844,0.36862746
0.1882353,0.39215687,0.3647059
0.19607843,0.38039216,0.34509805
0.20784314,0.37254903,0.3529412
0.2,0.38431373,0.34901962
0.19215687,0.38039216,0.3529412
0.18431373,0.3882353,0.35686275
0.19607843,0.36862746,0.34509805
0.1882353,0.35686275,0.33333334
0.21176471,0.36862746,0.34509805
0.06666667,0.19607843,0.18039216
0.050980393,0.14509805,0.14901961
0.0627451,0.13333334,0.14901961
0.06666667,0.13725491,0.14509805
