r,g,b
0.011764706,0.44313726,0.3647059
0.011764706,0.41568628,0.34509805
0.0,0.34509805,0.28235295
0.14117648,0.20784314,0.24705882
0.09411765,0.14509805,0.18039216
0.17254902,0.22745098,0.2627451
0.09411765,0.5254902,0.4627451
0.007843138,0.5882353,0.4745098
0.011764706,0.57254905,0.45490196
0.015686275,0.5647059,0.4509804
0.011764706,0.5568628,0.44313726
0.011764706,0.54901963,0.4392157
0.015686275,0.54901963,0.4392157
0.015686275,0.54901963,0.43529412
0.015686275,0.53333336,0.43137255
0.023529412,0.5294118,0.43137255
0.023529412,0.53333336,0.43529412
0.02745098,0.5372549,0.4392157
0.023529412,0.5254902,0.43529412
0.03137255,0.5372549,0.4392157
0.02745098,0.5176471,0.42352942
0.02745098,0.52156866,0.41960785
0.02745098,0.5058824,0.40392157
0.023529412,0.5019608,0.4
0.023529412,0.49019608,0.3882353
0.019607844,0.48235294,0.38039216
0.023529412,0.4745098,0.3764706
0.011764706,0.45490196,0.36078432
0.015686275,0.44705883,0.34509805
0.015686275,0.43137255,0.34117648
0.0,0.40784314,0.3254902
0.003921569,0.3764706,0.3019608
0.0,0.7176471,0.60784316
0.0,0.72156864,0.60784316
0.0,0.64705884,0.5529412
0.12941177,0.20392157,0.22745098
0.09019608,0.13333334,0.1764706
0.23137255,0.27450982,0.3019608
0.13725491,0.6509804,0.58431375
0.0,0.7176471,0.6039216
0.0,0.7137255,0.6
0.003921569,0.7137255,0.6039216
0.0,0.7176471,0.6
0.0,0.7058824,0.6
0.0,0.7137255,0.5882353
0.007843138,0.70980394,0.59607846
0.0,0.7137255,0.59607846
0.0,0.70980394,0.6039216
0.0,0.70980394,0.5921569
0.0,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.003921569,0.7137255,0.60784316
0.0,0.70980394,0.5921569
0.0,0.7058824,0.6
0.0,0.70980394,0.59607846
0.003921569,0.7058824,0.59607846
0.003921569,0.70980394,0.6
0.003921569,0.7137255,0.6
0.003921569,0.7137255,0.6039216
0.0,0.7137255,0.59607846
0.003921569,0.7058824,0.6
0.0,0.70980394,0.5921569
0.007843138,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.007843138,0.7254902,0.6156863
0.0,0.73333335,0.6156863
0.0,0.6627451,0.56078434
0.13333334,0.19215687,0.21176471
0.07058824,0.1254902,0.16078432
0.21960784,0.25882354,0.2901961
0.13725491,0.6509804,0.5803922
0.0,0.72156864,0.6039216
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.003921569,0.7176471,0.6
0.0,0.7176471,0.6
0.0,0.7137255,0.59607846
0.003921569,0.7176471,0.6
0.0,0.7137255,0.59607846
0.003921569,0.7176471,0.6
0.003921569,0.7176471,0.6
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.0,0.70980394,0.6
0.0,0.7137255,0.6
0.003921569,0.7176471,0.6039216
0.003921569,0.7137255,0.6039216
0.003921569,0.7176471,0.6
0.0,0.70980394,0.6039216
0.0,0.70980394,0.5921569
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.0,0.70980394,0.6039216
0.003921569,0.72156864,0.61960787
0.0,0.7294118,0.6117647
0.0,0.6627451,0.5568628
0.11764706,0.21176471,0.22745098
0.08627451,0.13725491,0.17254902
0.20784314,0.2627451,0.2784314
0.13725491,0.6509804,0.58431375
0.0,0.72156864,0.60784316
0.0,0.7137255,0.6
0.0,0.70980394,0.6
0.0,0.7137255,0.59607846
0.003921569,0.7137255,0.60784316
0.0,0.7137255,0.59607846
0.0,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.0,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.0,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.0,0.70980394,0.5921569
0.0,0.7137255,0.59607846
0.007843138,0.70980394,0.6039216
0.003921569,0.7137255,0.6
0.0,0.70980394,0.6
0.0,0.70980394,0.6
0.0,0.7137255,0.6
0.003921569,0.7137255,0.6039216
0.0,0.7176471,0.6
0.0,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.003921569,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.0,0.7254902,0.6117647
0.0,0.7254902,0.6117647
0.0,0.6666667,0.5647059
0.11372549,0.20784314,0.22352941
0.078431375,0.11764706,0.14117648
0.20784314,0.25490198,0.2784314
0.12941177,0.6509804,0.5764706
0.0,0.72156864,0.6
0.0,0.7176471,0.6
0.0,0.7176471,0.6
0.003921569,0.7176471,0.6
0.0,0.7176471,0.6
0.0,0.7137255,0.59607846
0.0,0.7176471,0.6
0.0,0.70980394,0.6039216
0.0,0.7137255,0.59607846
0.003921569,0.7176471,0.6
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.003921569,0.7176471,0.6
0.0,0.7137255,0.59607846
0.0,0.7137255,0.59607846
0.003921569,0.7176471,0.6
